"student","course","currLevel","PC1","PC2","PC3"
"mcamar","CSC226-001-STADDON-S16",4,2.95661391737096,-4.53651362913366,-0.446099324401367
"mcamar","CSC226-001-STADDON-S16",4,0.196169914712294,3.07374691032171,-0.717834229737132
"mcamar","CSC226-001-STADDON-S16",5,0.97407285763659,2.82982883225906,-0.965795304529987
"mcamar","CSC226-001-STADDON-S16",5,2.77161290527746,-1.98376275781562,0.984017669263045
"mcamar","CSC226-001-STADDON-S16",5,-11.6767894385913,2.63935401679074,0.940189375964626
"mcamar","CSC226-001-STADDON-S16",5,1.11704351213583,2.8428827241569,-1.45428017754746
"mcamar","CSC226-001-STADDON-S16",5,0.890977549091251,2.70226670532537,-0.982065157999511
"mcamar","CSC226-001-STADDON-S16",6,1.49655270173865,1.64480317246146,-2.51198117821443
"mcamar","CSC226-001-STADDON-S16",6,2.68984961420213,-0.75776929870307,0.329271798003037
"mcamar","CSC226-001-STADDON-S16",6,1.43412495318096,2.75238458141563,-0.604709895036405
"mcamar","CSC226-001-STADDON-S16",6,0.819181955536348,2.4010674342687,-0.364927836074927
"mcamar","CSC226-001-STADDON-S16",6,-1.82611376947484,1.89583154892197,-0.368730072367243
"bpgoodso","CSC226-001-STADDON-S16",1,-22.8001374047467,-2.44954028663745,0.455331035368224
"bpgoodso","CSC226-001-STADDON-S16",1,-1.12316528925808,2.15385227865082,0.110366553596412
"bpgoodso","CSC226-001-STADDON-S16",1,2.25400553686021,-1.59674763436807,1.29282252013439
"bpgoodso","CSC226-001-STADDON-S16",1,1.54935067662812,3.23115708485192,0.494361141494626
"bpgoodso","CSC226-001-STADDON-S16",2,2.74077204592045,-1.56303038530364,1.60457286985078
"bpgoodso","CSC226-001-STADDON-S16",2,2.6944455247787,-1.00577365548899,1.52257659267868
"bpgoodso","CSC226-001-STADDON-S16",2,1.00719466830229,2.18556332058522,0.509550071844915
"bpgoodso","CSC226-001-STADDON-S16",3,-23.4237881919866,0.125953069879782,2.9624568917559
"bpgoodso","CSC226-001-STADDON-S16",3,2.77804245750183,-2.02683624527962,0.906052239299508
"bpgoodso","CSC226-001-STADDON-S16",3,-6.18476512808086,1.19960750131457,0.78150887043194
"bpgoodso","CSC226-001-STADDON-S16",4,-3.78543803781427,1.82471497672063,0.574377186085438
"bpgoodso","CSC226-001-STADDON-S16",4,2.7153644242613,-1.4499889198317,1.13505096023344
"bpgoodso","CSC226-001-STADDON-S16",4,-3.81801339781493,1.89071480985145,1.17629698224003
"bpgoodso","CSC226-001-STADDON-S16",5,2.72673213062788,-1.50800831486419,1.01108362838945
"bpgoodso","CSC226-001-STADDON-S16",5,0.331464589215769,2.16649909560357,0.390968180720745
"bpgoodso","CSC226-001-STADDON-S16",5,0.282500899451655,2.774402858945,0.575492388750829
"bpgoodso","CSC226-001-STADDON-S16",6,-1.11028008312091,2.30606612335526,0.349805701022022
"bpgoodso","CSC226-001-STADDON-S16",6,2.63834566046913,-0.424392632710618,0.988121562568377
"bpgoodso","CSC226-001-STADDON-S16",6,-0.948258912195039,1.89669185021275,0.647369207786082
"mwprice","CSC226-001-STADDON-S16",1,0.0744802958288971,0.772166044289744,-2.03427948711314
"mwprice","CSC226-001-STADDON-S16",1,1.47989662107273,2.10978775485773,0.225231042657732
"mwprice","CSC226-001-STADDON-S16",1,1.12714406069166,-4.76451824043247,-4.43815362525045
"mwprice","CSC226-001-STADDON-S16",1,1.28885600585453,2.41204824423849,-0.445436763406385
"mwprice","CSC226-001-STADDON-S16",2,2.52614814793377,-1.90664801388327,0.999431041764122
"mwprice","CSC226-001-STADDON-S16",2,0.883349516860516,2.7627994109789,0.243954943850322
"mwprice","CSC226-001-STADDON-S16",2,1.35988871682998,2.14895111717052,0.232378589447
"mwprice","CSC226-001-STADDON-S16",3,2.73063234297197,-2.12331815528115,1.30448855118938
"mwprice","CSC226-001-STADDON-S16",3,0.804872713515535,2.1120418449298,0.373516186699159
"mwprice","CSC226-001-STADDON-S16",3,1.04364972144733,2.2065965274993,0.562037511155157
"mwprice","CSC226-001-STADDON-S16",4,2.7340306217959,-1.5297418367291,1.5258601855807
"mwprice","CSC226-001-STADDON-S16",4,2.71632280873227,-1.33044285541419,1.50630783241543
"mwprice","CSC226-001-STADDON-S16",4,0.532770482908466,1.9228070260446,-0.284805245252567
"mwprice","CSC226-001-STADDON-S16",5,0.704131499677148,1.89889408915485,0.013054274882377
"mwprice","CSC226-001-STADDON-S16",5,2.6328886088659,-2.49654239884647,1.2365499963336
"mwprice","CSC226-001-STADDON-S16",5,-5.72663781906443,-0.196532006306213,1.39535827277637
"mwprice","CSC226-001-STADDON-S16",5,-0.135346983657846,1.24087631759125,0.613044047906005
"mwprice","CSC226-001-STADDON-S16",5,1.03702514954787,1.94693126134364,0.565835764553632
"mwprice","CSC226-001-STADDON-S16",6,2.81252474883642,-2.0928140595753,1.38942403908995
"mwprice","CSC226-001-STADDON-S16",6,2.28735332408701,0.658273322970654,0.778455036063756
"mwprice","CSC226-001-STADDON-S16",6,-0.261899330928173,2.08804211803924,0.448001444647181
"ermurph6","CSC226-001-STADDON-S16",1,2.87291930623448,-2.05640380689921,1.32779303174643
"ermurph6","CSC226-001-STADDON-S16",1,-0.0337952807963185,1.27975116783959,-1.09766012821261
"ermurph6","CSC226-001-STADDON-S16",1,-5.20097046013722,-1.79887363131134,-2.85233396843441
"ermurph6","CSC226-001-STADDON-S16",1,1.36466647218893,2.31950639193016,0.107486650732098
"ermurph6","CSC226-001-STADDON-S16",2,1.09541156966856,2.40780441434926,-0.187321506247413
"ermurph6","CSC226-001-STADDON-S16",2,2.97878285608011,-2.83421677852602,0.114027995797331
"ermurph6","CSC226-001-STADDON-S16",2,1.50434602121964,2.32584743991862,-0.00459845003974525
"ermurph6","CSC226-001-STADDON-S16",3,-0.774601193602879,1.25646443278004,-0.471087922421154
"ermurph6","CSC226-001-STADDON-S16",3,2.78622029820504,-2.01470461774323,1.13205309992565
"ermurph6","CSC226-001-STADDON-S16",3,1.13098301589594,2.42754101929828,0.196034306654997
"ermurph6","CSC226-001-STADDON-S16",4,2.72244991720974,-1.47909701143679,1.29961774724751
"ermurph6","CSC226-001-STADDON-S16",4,2.71279782642076,-1.3282685821142,1.25187242412604
"ermurph6","CSC226-001-STADDON-S16",4,-4.13679212955455,1.70701491584285,0.0953865423347217
"ermurph6","CSC226-001-STADDON-S16",5,-1.72989158212952,1.51919844536208,-0.355699232759072
"ermurph6","CSC226-001-STADDON-S16",5,2.83413977180759,-2.34646111459378,0.995551336809898
"ermurph6","CSC226-001-STADDON-S16",5,-5.07340699188286,1.84803843609898,0.307852774613943
"ermurph6","CSC226-001-STADDON-S16",6,-3.46808449464682,-0.72125714363959,-2.78872927993629
"ermurph6","CSC226-001-STADDON-S16",6,3.01507476916106,-2.65226175101875,-0.683290458957123
"ermurph6","CSC226-001-STADDON-S16",6,-2.48773275203831,0.984070560481979,0.574647672346909
"rmdimart","CSC226-001-STADDON-S16",1,2.04571670045536,-6.2993373272523,-1.35522614157062
"rmdimart","CSC226-001-STADDON-S16",1,2.75244011620311,-2.0965790171714,1.28232559997106
"rmdimart","CSC226-001-STADDON-S16",1,-12.2739660948504,-9.41443056924385,-8.98638465570988
"rmdimart","CSC226-001-STADDON-S16",1,1.54049352581506,0.69841949122577,0.312390997811476
"rmdimart","CSC226-001-STADDON-S16",1,-17.0617078447863,-3.9636781308957,3.9390972174175
"rmdimart","CSC226-001-STADDON-S16",1,-13.3411879913517,-3.43000747213027,-0.405361299218467
"rmdimart","CSC226-001-STADDON-S16",2,-6.01312604064241,-0.797535558491723,-0.299446857482617
"rmdimart","CSC226-001-STADDON-S16",2,2.61548576445343,-2.81238495351313,0.603522875516595
"rmdimart","CSC226-001-STADDON-S16",2,1.77302854458372,1.57646921007635,-1.93252868065761
"rmdimart","CSC226-001-STADDON-S16",2,-1.09265724285312,1.1135168373156,-0.332403049716318
"rmdimart","CSC226-001-STADDON-S16",2,-0.737315048831804,1.35949286071735,-0.138349153065733
"rmdimart","CSC226-001-STADDON-S16",2,0.340192269127625,1.22481956259312,-0.0133885673766299
"rmdimart","CSC226-001-STADDON-S16",3,-2.1004793885039,-0.0901762750439594,-0.488844888680347
"rmdimart","CSC226-001-STADDON-S16",3,2.78677425146353,-2.05157218738378,1.2626757614687
"rmdimart","CSC226-001-STADDON-S16",3,-0.95741859682144,1.28143185564037,0.176717577223169
"rmdimart","CSC226-001-STADDON-S16",3,1.42284464214783,1.55474777091981,-1.92583791215456
"rmdimart","CSC226-001-STADDON-S16",3,0.28715761757897,1.92631050835748,0.136679987595561
"rmdimart","CSC226-001-STADDON-S16",3,0.584348965212312,1.16197057825331,0.166031917604311
"rmdimart","CSC226-001-STADDON-S16",4,0.635108142717894,1.65483849852536,-0.0612269344106839
"rmdimart","CSC226-001-STADDON-S16",4,2.7475635788756,-1.79454263995164,1.23386811434843
"rmdimart","CSC226-001-STADDON-S16",4,-2.39615537659998,1.00708117124972,0.919105762026364
"rmdimart","CSC226-001-STADDON-S16",5,2.71782768068508,-1.34711717689631,1.39376120612088
"rmdimart","CSC226-001-STADDON-S16",5,0.0432188125051646,0.130793860785038,-0.666387298956761
"rmdimart","CSC226-001-STADDON-S16",5,0.905918004993766,0.615597918995696,-0.0685814651540171
"rmdimart","CSC226-001-STADDON-S16",5,1.45347060503912,2.29238034037837,0.120254450360235
"rmdimart","CSC226-001-STADDON-S16",5,1.38397546726267,2.23351203036383,0.258547303498911
"rmdimart","CSC226-001-STADDON-S16",5,0.700143025355341,1.76032340664996,0.53052505521111
"rmdimart","CSC226-001-STADDON-S16",6,2.75761019418468,-2.24651227586234,1.41203949223126
"rmdimart","CSC226-001-STADDON-S16",6,2.28528233630388,0.663030757163039,0.675096350075606
"rmdimart","CSC226-001-STADDON-S16",6,-0.0901080837258817,0.733760105457953,0.340872636978066
"rmdimart","CSC226-001-STADDON-S16",6,1.5260873043361,0.990594828577951,-0.0538829245040596
"rmdimart","CSC226-001-STADDON-S16",6,-2.56113151631854,1.04700001807121,0.686716751064909
"rmdimart","CSC226-001-STADDON-S16",6,-0.692559947785133,1.65164103289158,0.50638566882913
"rmdimart","CSC226-001-STADDON-S16",6,-1.49331382435474,0.677218645027996,0.0402200479618149
"tadanie2","CSC226-001-STADDON-S16",1,-3.38678486522035,-3.16203717357032,-6.37329807013371
"tadanie2","CSC226-001-STADDON-S16",1,1.52364158356837,2.46946557642818,-0.216089061409331
"tadanie2","CSC226-001-STADDON-S16",1,2.93975567235148,-2.93127760103543,0.542619994007482
"tadanie2","CSC226-001-STADDON-S16",1,1.21696735071012,1.82021438837372,0.370346942304073
"tadanie2","CSC226-001-STADDON-S16",2,-0.0875466113372042,1.18609081513658,0.543856018553381
"tadanie2","CSC226-001-STADDON-S16",2,2.97771112641162,-2.70064091649482,0.403162635748691
"tadanie2","CSC226-001-STADDON-S16",2,1.59304261845445,2.24299457854237,0.539949257179423
"tadanie2","CSC226-001-STADDON-S16",3,2.99527672989093,-3.19329098948986,0.820489459927831
"tadanie2","CSC226-001-STADDON-S16",3,2.83188101879468,-2.20695238926393,1.36256076102875
"tadanie2","CSC226-001-STADDON-S16",3,1.23398842680539,2.40079356453777,0.57053454321444
"tadanie2","CSC226-001-STADDON-S16",4,2.86815866963449,-2.33098096671961,1.15819241541967
"tadanie2","CSC226-001-STADDON-S16",4,2.70957613117409,-1.2833995288784,1.62164601686289
"tadanie2","CSC226-001-STADDON-S16",4,-14.4306046394364,-1.66562903618554,2.44477857290396
"tadanie2","CSC226-001-STADDON-S16",5,1.05475574485045,2.25994699858927,0.493962727188642
"tadanie2","CSC226-001-STADDON-S16",5,2.83246287412491,-2.30568513093525,1.42059376375451
"tadanie2","CSC226-001-STADDON-S16",5,-4.86219532968667,1.02779456604613,2.11983510839997
"tadanie2","CSC226-001-STADDON-S16",6,0.628551763667761,1.86727805341194,-0.329629185695104
"tadanie2","CSC226-001-STADDON-S16",6,2.68072525128121,-0.647682301164816,1.20854041756258
"tadanie2","CSC226-001-STADDON-S16",6,0.0998418071806529,2.37942315624771,0.832482914352803
"rvisador","CSC226-001-STADDON-S16",1,-0.571195985002783,0.890935009030131,-3.45129114898965
"rvisador","CSC226-001-STADDON-S16",1,-0.316388502450163,0.101548774110659,-2.1162816428463
"rvisador","CSC226-001-STADDON-S16",1,2.44070094510107,-1.66525986221525,0.777359157676318
"rvisador","CSC226-001-STADDON-S16",1,-0.334379924599532,1.11552932527324,0.052984936590763
"rvisador","CSC226-001-STADDON-S16",2,2.73132797535513,-1.51668805277636,1.49024474970689
"rvisador","CSC226-001-STADDON-S16",2,2.68150385663607,-0.938954702659453,1.42146335307315
"rvisador","CSC226-001-STADDON-S16",2,0.376295491171231,1.1885023031926,0.181126132354003
"rvisador","CSC226-001-STADDON-S16",3,-5.02111107890583,-0.726046147293589,-0.691350579407339
"rvisador","CSC226-001-STADDON-S16",3,2.61931825017371,-2.51273572258605,1.07436824017971
"rvisador","CSC226-001-STADDON-S16",3,-8.49096728356385,-1.14565852093673,1.50698349034658
"rvisador","CSC226-001-STADDON-S16",3,-0.0321813093504786,-0.94842945908592,-2.15473114237174
"rvisador","CSC226-001-STADDON-S16",3,0.586464489933237,-0.24707779962227,-1.28152404436856
"rvisador","CSC226-001-STADDON-S16",3,-1.31153976064099,0.342742890361756,0.0980316114412948
"rvisador","CSC226-001-STADDON-S16",3,-4.37933885941897,0.00442370715228207,0.87283091792713
"rvisador","CSC226-001-STADDON-S16",3,-0.217215339420197,0.959209986969618,0.176359397314668
"rvisador","CSC226-001-STADDON-S16",3,1.37623641349624,1.24949870927242,-0.300898535474985
"rvisador","CSC226-001-STADDON-S16",3,1.77167375432719,3.41001706330749,-0.365779643899183
"rvisador","CSC226-001-STADDON-S16",3,1.28345813457879,1.67007713530055,0.155072774865106
"rvisador","CSC226-001-STADDON-S16",3,-5.61218034786132,-0.00193723780663034,1.17081103267054
"rvisador","CSC226-001-STADDON-S16",4,1.37459155998461,1.13462369483409,-0.227803419004487
"rvisador","CSC226-001-STADDON-S16",4,2.63578170121488,-2.54909158065052,0.930684529893631
"rvisador","CSC226-001-STADDON-S16",4,-2.70451429288944,1.25338536040617,1.15548313950724
"rvisador","CSC226-001-STADDON-S16",4,-0.704764571192756,1.50818699931208,0.656712291253926
"rvisador","CSC226-001-STADDON-S16",5,2.75457390511919,-1.56037528837515,1.36907026004509
"rvisador","CSC226-001-STADDON-S16",5,2.74479238222101,-1.68717196284633,1.56961719096173
"rvisador","CSC226-001-STADDON-S16",5,-2.41743319250138,-0.182825448168945,-1.4059962475647
"rvisador","CSC226-001-STADDON-S16",6,0.56134037138648,1.95982016883036,0.506221540340164
"rvisador","CSC226-001-STADDON-S16",6,2.43100350874529,-0.23420088037231,0.308105178946708
"rvisador","CSC226-001-STADDON-S16",6,-0.315691866839433,1.54976788172373,0.614427931004105
"rvisador","CSC226-001-STADDON-S16",6,1.41500608812723,1.43887043083951,-0.0201807847532706
"rvisador","CSC226-001-STADDON-S16",6,1.26131963143467,1.92316490137335,0.573361020719091
"rvisador","CSC226-001-STADDON-S16",6,-0.0268213834831988,1.69730183817005,0.328449833258653
"riestell","CSC226-001-STADDON-S16",1,-1.72832872629913,1.03713498467981,-1.43934021305681
"riestell","CSC226-001-STADDON-S16",1,0.0604154248513264,1.20034940622111,-0.737566001508968
"riestell","CSC226-001-STADDON-S16",1,2.50766277099059,-1.91119600458223,0.0491135607840383
"riestell","CSC226-001-STADDON-S16",1,-4.52730237959652,0.527186899940874,0.512003619123303
"riestell","CSC226-001-STADDON-S16",2,0.283829536493934,2.06770213260245,-0.694141386982404
"riestell","CSC226-001-STADDON-S16",2,2.48873470190829,-1.7957918583089,0.52485498310463
"riestell","CSC226-001-STADDON-S16",2,1.32101207025208,2.73974649642459,0.00200886072610083
"riestell","CSC226-001-STADDON-S16",3,0.745987719731896,2.85279104498457,-0.408207858524406
"riestell","CSC226-001-STADDON-S16",3,2.74560332138267,-1.81030967667574,1.28855066466053
"riestell","CSC226-001-STADDON-S16",3,-0.239382851232038,2.02157039401433,-0.0337039280815165
"riestell","CSC226-001-STADDON-S16",3,-1.72184043620841,1.18513457001983,-0.374842405581577
"riestell","CSC226-001-STADDON-S16",3,1.43836020394715,2.57248984828487,-0.00223616364727582
"riestell","CSC226-001-STADDON-S16",4,2.7374460681111,-1.57102098321365,1.22591707755531
"riestell","CSC226-001-STADDON-S16",4,2.73790197653429,-1.48069710594218,1.14039559512285
"riestell","CSC226-001-STADDON-S16",4,-1.00948660746906,1.94295478746178,-0.0233293014956772
"riestell","CSC226-001-STADDON-S16",4,2.40450456832041,-0.356384295944216,-1.20172288662576
"riestell","CSC226-001-STADDON-S16",4,-0.458719681792668,0.662743481870448,-1.0297656457274
"riestell","CSC226-001-STADDON-S16",4,1.84274627676445,0.224380658379246,-0.862753723516153
"riestell","CSC226-001-STADDON-S16",4,-0.909914071405835,1.70886876480678,0.3236466609296
"riestell","CSC226-001-STADDON-S16",4,0.37263098428297,3.03184194679195,0.575974669232492
"riestell","CSC226-001-STADDON-S16",5,2.70565945071624,-1.28375123214835,1.30006418257559
"riestell","CSC226-001-STADDON-S16",5,2.72752844633237,-1.6004276028786,1.38574005012838
"riestell","CSC226-001-STADDON-S16",5,-1.22471943656164,1.19681709867489,0.496228723630563
"riestell","CSC226-001-STADDON-S16",6,2.73287793839869,-1.63122445960099,1.38863517569304
"riestell","CSC226-001-STADDON-S16",6,2.25801762275672,0.812714604141874,0.637921540704386
"riestell","CSC226-001-STADDON-S16",6,-2.44501671276351,1.31652916449056,0.909183057484567
"calumsd2","CSC226-001-STADDON-S16",1,-14.8998623120959,-8.88560187522419,-14.2374708860106
"calumsd2","CSC226-001-STADDON-S16",1,-0.0598589432411529,-1.426288122827,-3.96967568425835
"calumsd2","CSC226-001-STADDON-S16",1,2.16106687359565,-3.27391772023524,-0.940794893223048
"calumsd2","CSC226-001-STADDON-S16",1,-0.51149452537986,-0.180072204835691,-3.26886039767164
"calumsd2","CSC226-001-STADDON-S16",1,0.957668250797024,1.91050803645598,-0.938933338317315
"calumsd2","CSC226-001-STADDON-S16",2,3.0537262161312,-3.55388443963644,0.29789506312056
"calumsd2","CSC226-001-STADDON-S16",2,3.37985201806864,-5.11676037457016,-1.3292275403704
"calumsd2","CSC226-001-STADDON-S16",2,0.615342322206955,0.933452884957702,-1.25859476938125
"calumsd2","CSC226-001-STADDON-S16",3,3.16202315091229,-4.21748197067352,0.0239924436301112
"calumsd2","CSC226-001-STADDON-S16",3,3.2109622511208,-4.51277012254159,-0.136531034999953
"calumsd2","CSC226-001-STADDON-S16",3,-1.41773402725965,1.61243737107025,0.0462744449147895
"calumsd2","CSC226-001-STADDON-S16",4,3.17945787235414,-4.31988662389381,-0.216167419594444
"calumsd2","CSC226-001-STADDON-S16",4,3.08439950024641,-4.14360061211451,0.0733936105113143
"calumsd2","CSC226-001-STADDON-S16",4,-9.58271883791233,-0.339380120475619,0.611406327090336
"calumsd2","CSC226-001-STADDON-S16",4,-5.70884356865632,0.86921569565934,0.622044792782335
"calumsd2","CSC226-001-STADDON-S16",4,-2.80720771582845,0.286241207281906,-1.24061308597288
"calumsd2","CSC226-001-STADDON-S16",4,0.54570841682001,2.7807023708856,0.213097704831384
"calumsd2","CSC226-001-STADDON-S16",4,-2.31434724930665,0.428195526923211,-0.840504533362605
"calumsd2","CSC226-001-STADDON-S16",4,0.529506433146031,1.64216675439901,0.339376579864711
"calumsd2","CSC226-001-STADDON-S16",5,-2.80428928848169,1.13859745046198,0.85692145176966
"calumsd2","CSC226-001-STADDON-S16",5,2.85000604902157,-2.428527452001,1.13504588095831
"calumsd2","CSC226-001-STADDON-S16",5,-0.664309601332387,2.16235520695533,0.712950635711987
"calumsd2","CSC226-001-STADDON-S16",6,2.87627058193384,-2.57849435145094,0.959158438147362
"calumsd2","CSC226-001-STADDON-S16",6,2.60737477366943,-1.23689371389791,-0.887065334773405
"calumsd2","CSC226-001-STADDON-S16",6,-2.15343310577605,1.7479052287052,1.38691025695287
"rtmarsha","CSC226-001-STADDON-S16",1,-3.46851469116158,-4.52254218759524,-6.78774806809127
"rtmarsha","CSC226-001-STADDON-S16",1,2.94394058462081,-2.51342448683974,0.323714331125108
"rtmarsha","CSC226-001-STADDON-S16",1,2.89401158243288,-2.21503541357304,0.515977735196055
"rtmarsha","CSC226-001-STADDON-S16",1,0.874095109003743,1.96238848883224,-0.197650405013901
"rtmarsha","CSC226-001-STADDON-S16",2,3.10797264239058,-4.37523036381288,0.20742378056628
"rtmarsha","CSC226-001-STADDON-S16",2,2.90233456319369,-2.26385530726055,0.497130691808892
"rtmarsha","CSC226-001-STADDON-S16",2,0.361654919429097,0.463013933742587,-2.21288307256393
"rtmarsha","CSC226-001-STADDON-S16",3,2.75424807565545,-1.75519578860258,1.38716776829682
"rtmarsha","CSC226-001-STADDON-S16",3,-3.84176414640742,-1.40667352823585,-2.99885348894814
"rtmarsha","CSC226-001-STADDON-S16",3,0.924920152657152,2.33417075041524,0.139011949863991
"rtmarsha","CSC226-001-STADDON-S16",4,0.450685983369408,2.10453231275326,-0.79651775338777
"rtmarsha","CSC226-001-STADDON-S16",4,2.72658965962289,-1.50475989480149,1.27527852956459
"rtmarsha","CSC226-001-STADDON-S16",4,-0.216937539967599,1.36560340809898,-0.527280933776077
"rtmarsha","CSC226-001-STADDON-S16",5,0.464715046900498,1.35852057426832,-0.0898087633358807
"rtmarsha","CSC226-001-STADDON-S16",5,2.76407360266436,-1.91636225942826,1.3068573621967
"rtmarsha","CSC226-001-STADDON-S16",5,-2.25678079588732,0.10516920295807,0.487305974918783
"rtmarsha","CSC226-001-STADDON-S16",5,1.53713527058985,2.48418554702918,0.485938402843879
"rtmarsha","CSC226-001-STADDON-S16",5,-0.117662639705647,1.75738669188587,-0.0330419995503246
"rtmarsha","CSC226-001-STADDON-S16",6,2.7461788144224,-1.79607665005016,1.31596465812953
"rtmarsha","CSC226-001-STADDON-S16",6,0.236637197673748,1.75857264694162,-0.00549323468956693
"rtmarsha","CSC226-001-STADDON-S16",6,-0.873066616623688,1.6479152798065,0.491318355094588
"jmcaskey","CSC226-001-STADDON-S16",1,-7.03393868264819,-3.01540944805162,-5.6059492823458
