"student","course","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8"
"kdabraha","CSC226-001-STADDON-S16",-1.85437844322276,0.966065930510735,1.249869445371,0.865234275719529,0.19992803593041,0.352113983346376,1.00384771924952,0.522018886459047
"kdabraha","CSC226-001-STADDON-S16",10.6530070571104,-2.87527676772726,2.20884078355324,-0.532988256896016,0.928976144423135,-0.416459594110237,0.881162140560687,0.908552080169999
"kdabraha","CSC226-001-STADDON-S16",3.79066191754711,-2.36442006302792,0.804235390837995,-0.660324081613997,1.60313027905942,-0.44679390191793,0.860679138109277,-0.715524848394378
"kdabraha","CSC226-001-STADDON-S16",-1.1646326567848,-2.49428564233111,1.09216332421603,0.335149409051809,0.220420202025298,-0.25150078051469,0.427479849639967,-0.0628860172257836
"kdabraha","CSC226-001-STADDON-S16",-3.16630027802893,-1.86869544806499,2.04329316492156,-0.514225220352228,0.127027216913761,-0.221523490534508,0.178266561246467,0.0573410161828949
"kdabraha","CSC226-001-STADDON-S16",-2.04552137124484,-3.01994123487809,1.48099948126217,1.38574856568911,-0.0546063052896587,-0.624672800152541,-0.221876156666442,-0.152580138319253
"dfgebreh","CSC226-001-STADDON-S16",1.00656192686504,13.5847789949732,2.4869712680931,-1.22499672499186,0.469476918584998,-9.20730657023425,1.54119375259539,-0.359943246205592
"dfgebreh","CSC226-001-STADDON-S16",-2.45626865969687,3.7629134421542,-7.97925698934496,1.53398393956504,0.419928491762513,0.060591203937139,-3.61226270661052,0.00943262587903187
"dfgebreh","CSC226-001-STADDON-S16",12.8270655878782,4.07031852251396,-1.25937532662907,-0.537712411646633,1.50617051191902,0.299537717553869,-6.22589574646151,0.987929442833012
"dfgebreh","CSC226-001-STADDON-S16",13.2856941901613,-0.279515242075848,-8.73930176805565,-1.82829427012974,-2.26123821181227,0.652779314354319,3.4381530704455,0.351912162464369
"dfgebreh","CSC226-001-STADDON-S16",0.529880366756311,1.01304060737953,-3.92491137965724,1.6911548394852,0.29521084916455,1.63015663642254,1.85033822260047,0.392057347626958
"dfgebreh","CSC226-001-STADDON-S16",5.10775139658956,-0.44170351598193,-4.43738086968241,0.35816283829751,0.755381985007773,0.645074710086899,0.401896575142758,-0.0219356937659832
"mcamar","CSC226-001-STADDON-S16",-0.629467715211446,1.62636372715956,-1.11598774264319,1.58719078036718,-0.334761718626735,0.762503719792363,0.79644350549561,0.652251268919808
"mcamar","CSC226-001-STADDON-S16",-4.15404117976165,3.44372588973961,-2.79415394080394,-2.46725288285235,-1.34004698578624,0.868314200446947,0.749058054975703,2.0028254683502
"mcamar","CSC226-001-STADDON-S16",3.62789547954045,1.50515856451486,-5.70319123332457,-0.317290804759229,-0.802979322270165,1.67197108730117,2.25730337868057,2.44431340759239
"mcamar","CSC226-001-STADDON-S16",-2.32440200230585,1.54415228491232,-2.87024396070197,-1.00236962877755,-1.73118957455493,-0.345551922082456,-1.75761879145024,-0.352251355840194
"mcamar","CSC226-001-STADDON-S16",2.78822568209297,-1.11394784733847,-6.14886905336122,-1.8365497952953,-2.61149477138648,-0.86182567557054,2.0701111997628,1.3742263195862
"mcamar","CSC226-001-STADDON-S16",-1.61937477819966,-0.220759673546947,-0.343720506625533,0.437233593959694,-0.707206200027168,0.325227427211531,0.00281982025618119,0.687109565881442
"bpgoodso","CSC226-001-STADDON-S16",8.32925736958317,-1.94528906340654,-2.85279987196941,-0.753643783860192,-0.821372065202606,-3.31713065664654,2.3320697825575,-1.20455919865946
"bpgoodso","CSC226-001-STADDON-S16",-4.27545146819155,0.322664709625014,2.33527747986103,-2.23564499626829,0.000504745004165501,0.359519743195737,0.621695837934466,0.522126228640859
"bpgoodso","CSC226-001-STADDON-S16",10.2778847585281,-3.13386906035694,-4.58265329287074,-2.58275809339841,-1.90190803401012,-1.974976853421,2.46080644984227,-0.297003112226223
"bpgoodso","CSC226-001-STADDON-S16",0.778197854793981,-2.82292451893654,-1.12486602524653,-0.906652832343695,-1.16151153272905,-1.11535053546694,0.781076478301226,0.317303023528481
"bpgoodso","CSC226-001-STADDON-S16",-2.96877452149099,-2.69480836769529,0.712758934089826,-0.836189040364766,-0.914056589383549,-1.26647621277862,-0.369990390231501,0.255916026587948
"bpgoodso","CSC226-001-STADDON-S16",-1.59290840671416,-2.8468711923498,-0.792339277442764,0.58616076985642,-1.25338261871705,-1.08561919925529,0.162613657643562,0.406495416375544
"mwprice","CSC226-001-STADDON-S16",-2.19322007074884,2.44075115994024,1.59525638973543,0.751482264881264,-0.590060789323434,-2.88589391681292,1.04503737338691,0.694539810065301
"mwprice","CSC226-001-STADDON-S16",-3.71303350244529,-1.51821764556679,1.08872137410309,-0.772537523074646,-0.643801345218505,-0.666488537632167,-0.426513913439904,0.453822010606201
"mwprice","CSC226-001-STADDON-S16",-3.42320195855201,-1.68994610853863,1.60768406207486,-0.631961505202316,-0.11871167920479,-0.546961059532012,-0.559184850646434,0.159811660326595
"mwprice","CSC226-001-STADDON-S16",-3.81787649878546,1.55546649627366,1.04729562362025,-1.81216487345825,-0.0676752530199438,0.992823514231513,1.24111292552986,1.15440509032415
"mwprice","CSC226-001-STADDON-S16",1.12075181658624,-2.00189288855903,0.955677047035471,0.359883264108971,1.1029544039222,0.322503052912594,0.733219967987663,-0.377479251350079
"mwprice","CSC226-001-STADDON-S16",-3.38423217611428,-0.715624957801803,0.936383068905961,-0.668716536238764,-0.151789407436549,-0.0735283693787196,-0.0023032575051735,0.481586488710996
"ermurph6","CSC226-001-STADDON-S16",0.453808177488908,2.06745671162195,0.22088562220892,0.546339760067051,-3.53069708364961,1.68328354438777,-0.710776957797746,-2.25067217560559
"ermurph6","CSC226-001-STADDON-S16",-3.73801223993579,-0.788622361584059,-0.240870089689866,-0.187823730928205,-0.0463910601285933,-0.834671266773798,-2.0205597269593,-0.0905409942608867
"ermurph6","CSC226-001-STADDON-S16",-2.47625217572682,-0.610219335199984,0.54230927104341,0.0961805577932208,-0.360511601714204,0.35970051367329,0.119042530427313,-0.0349741008721319
"ermurph6","CSC226-001-STADDON-S16",-1.45622199957476,-0.108967179650475,-1.06366653422487,-1.08736035997553,-0.749772232921817,0.0939534304616322,1.14117725418952,0.930615779510932
"ermurph6","CSC226-001-STADDON-S16",0.505895052992588,-0.709176960796359,-2.92888108580235,-0.717383187632253,-1.137438509313,-0.26440741162737,0.648659505232564,1.39659172224938
"ermurph6","CSC226-001-STADDON-S16",0.441120973730195,0.283875634629253,-0.541240271366465,1.60321494595554,-0.79415751058251,-1.01053149817064,-2.34521824244914,-1.20377515368521
"rmdimart","CSC226-001-STADDON-S16",17.8179875967782,5.1350446488423,7.51325719546118,-0.854301279830912,0.515942029937815,-3.91261751070016,-3.05915559414194,5.03492692457191
"rmdimart","CSC226-001-STADDON-S16",2.5477895817397,0.39776196784857,0.479243157279389,-0.900669434692711,-1.77474226184432,0.440866654814186,-0.768996552798073,-1.16596470483726
"rmdimart","CSC226-001-STADDON-S16",0.311304103838206,-0.750157492568633,0.849951395771925,0.26208893511824,0.0382724614446292,0.971333043405183,0.332544692988398,0.086452032530357
"rmdimart","CSC226-001-STADDON-S16",-1.50359365952498,-1.73638895825107,1.208895110553,0.749826371053973,0.332749747503715,0.201721130551519,-0.218178006023839,0.00214381297288236
"rmdimart","CSC226-001-STADDON-S16",-1.79989664918786,-1.0620892724144,2.0374151484576,0.299734426900498,-0.982086579296361,0.736362900543801,-0.163676216235345,-0.71255612116175
"rmdimart","CSC226-001-STADDON-S16",1.47664224705414,-1.17354298108063,1.10509673235398,-0.383710756142154,-0.0121048701233148,0.87905724044282,0.210393969881102,0.182084236454634
"tadanie2","CSC226-001-STADDON-S16",-0.809163948020741,2.42421048664104,0.505869170869437,2.68756304979793,0.863926549674454,-2.07823483256814,-0.21427577352469,0.368537075771082
"tadanie2","CSC226-001-STADDON-S16",-2.86589166680111,-1.31785843475184,0.849756107432633,1.09219331771297,1.07909202623956,-0.298949619669828,-1.59864657577894,-0.77531417260227
"tadanie2","CSC226-001-STADDON-S16",-4.39809444101357,1.84992112724335,1.94403582173928,-3.51648043750331,0.841728365680709,0.354290646634944,-0.362893950361807,0.16264281291251
"tadanie2","CSC226-001-STADDON-S16",3.32810843712576,-1.43844471038211,1.05225751869158,0.712841980237153,2.48237031179891,0.465041433526849,1.94575063552283,-1.61560243552842
"tadanie2","CSC226-001-STADDON-S16",-0.643736201602538,-2.18682599144112,0.2697980410093,-0.169675205683387,0.502322602904541,-0.215712798801427,0.687535155917873,-0.41580711420737
"tadanie2","CSC226-001-STADDON-S16",-2.90597774296504,-2.56530123178104,0.309671227670097,0.425743979526567,-1.35407833368846,-1.62873592097457,-0.724539699383154,0.563705090638862
"rvisador","CSC226-001-STADDON-S16",-0.89083489310294,1.11692657022851,-0.142300297583422,1.80528244712079,-0.800995004475207,-0.312565426113504,0.605706402325411,0.3401821835916
"rvisador","CSC226-001-STADDON-S16",-3.42909493438838,-0.0550454959470509,2.4461366738736,-0.145396611641847,1.21508161665161,1.07098485858826,1.04670909366728,-0.200477776161771
"rvisador","CSC226-001-STADDON-S16",13.4510213880423,-0.635676170303387,2.37005992577716,-1.2538399700738,-1.5604075005832,2.4477399102826,-0.117797147282441,0.0452986700992251
"rvisador","CSC226-001-STADDON-S16",-0.622298888867713,-1.58805548982553,0.157778334015686,0.0980304996903301,0.505726231621686,-0.633521597540401,-0.955639730221575,-0.779959392276304
"rvisador","CSC226-001-STADDON-S16",-2.18190737120835,0.234673281761693,2.74428051596048,-0.600228246742348,1.00824020476258,-0.856123365078715,1.04018896971313,0.0505295557104783
"rvisador","CSC226-001-STADDON-S16",-1.23360107596625,-2.25511541506648,0.249448902607713,0.529940172794228,-0.170680713353968,-0.845801096900305,-1.08527044455842,-0.409015637256696
"riestell","CSC226-001-STADDON-S16",1.21972940114382,-0.602202933772885,-0.774724054567911,1.2189708337749,0.0369207394178098,-0.139172166093642,0.0710636266368896,0.563054817531289
"riestell","CSC226-001-STADDON-S16",-3.10791450371149,-0.95867758519223,-0.817947813364498,0.322314977228804,-0.741049733941997,-0.419398410004194,-0.383511653466717,0.624549417812711
"riestell","CSC226-001-STADDON-S16",-0.916800702498456,-1.15594042122991,0.0615771665296009,-1.06287739728952,-1.57696395044006,-0.503107310770753,0.241187392297805,0.0108589467599701
"riestell","CSC226-001-STADDON-S16",0.236773095005918,0.207286203903572,1.12835167434191,-1.67773855888598,-1.11201467347256,-0.166209485973244,0.532663044363068,-0.274361587211449
"riestell","CSC226-001-STADDON-S16",-2.66761763512867,-0.21438784810028,1.73637769400021,-0.703672766049629,0.973295731857423,0.756394218195902,0.877428546671159,0.0771882176680469
"riestell","CSC226-001-STADDON-S16",-2.27743404111249,-1.2403653110791,1.12385118561689,-0.171719580493881,0.0216759237109327,0.189313749342183,0.300306979023673,0.616964059319442
"calumsd2","CSC226-001-STADDON-S16",6.59125922993928,8.20180117110687,3.86455052785499,5.69254733218565,-1.76892431763434,-10.0527227354977,3.44753691918662,2.87669769560851
"calumsd2","CSC226-001-STADDON-S16",-3.6468279883683,4.03552834691088,-0.719009801778748,-1.76996974847553,1.76135164971368,-0.396573224479652,-2.0410826859682,-0.356806042282415
"calumsd2","CSC226-001-STADDON-S16",-2.26327472911435,2.60864484564791,-1.93521335888639,-0.987221342263389,2.332092372708,0.586415162526499,-1.77164871430551,-0.543807414796044
"calumsd2","CSC226-001-STADDON-S16",9.1230863908574,0.986606084584375,-1.15434604686888,-2.02916573318418,1.72272455361385,-1.67174326992487,-1.90578255347212,-1.49921531066671
