"student","course","currLevel","PC1","PC2","PC3","PC4","PC5","PC6","PC7"
"dfgebreh","CSC226-001-STADDON-S16",1,2.76038913541883,-1.37368357700821,1.64425054813386,1.19473943829705,0.322462979218656,-0.329896736923089,0.108534262679373
"dfgebreh","CSC226-001-STADDON-S16",1,-5.18346489800059,-9.47687787859775,-14.5768231674593,6.07773266859155,11.4098697657022,-0.670094872877141,3.65908145149163
"dfgebreh","CSC226-001-STADDON-S16",2,0.158448496549289,2.86717155809669,-3.45982514051089,-3.45494907545957,-1.01165451406098,0.469111878211474,-0.227616651195998
"dfgebreh","CSC226-001-STADDON-S16",2,3.46011640965942,-5.76587799072538,-2.32992564326706,-9.80662995172945,-0.79094254547648,0.781674607777076,-2.03158841678091
"dfgebreh","CSC226-001-STADDON-S16",2,0.794154842122526,2.3948721634636,-2.0905220865281,-1.76337399740185,-0.691249382495282,0.182094794649445,-0.354101017589526
"dfgebreh","CSC226-001-STADDON-S16",3,-5.24726392232352,-1.68447242559752,-4.03597102372164,0.587443053127075,-1.55260230417145,-1.42356140270681,-0.306932315227348
"dfgebreh","CSC226-001-STADDON-S16",3,3.12490449140495,-7.99959645122681,-1.70766610295561,-9.18171263166334,0.490472941012131,-0.509849137768942,-1.83609880312251
"dfgebreh","CSC226-001-STADDON-S16",3,-11.2006282908853,-1.58341647421047,0.152531601659383,-0.309933305511091,-2.66802952874948,-0.561722531719945,-2.54338491244876
"dfgebreh","CSC226-001-STADDON-S16",3,-13.9497275563667,-2.60122656499284,-0.921167042266966,1.73593403430148,-2.54288795322013,4.15885425514047,-3.89661703727453
"dfgebreh","CSC226-001-STADDON-S16",3,0.503413482995238,2.91504858223028,-1.42364765806466,-1.85328985307973,0.716633824993308,0.794501369617949,-0.676314124259309
"dfgebreh","CSC226-001-STADDON-S16",3,1.05227114182594,2.20370550620506,-0.912712726999899,-0.652273730111414,-0.0666815536863025,0.0498740905794188,-0.301276059463923
"dfgebreh","CSC226-001-STADDON-S16",4,2.44246541422773,-2.6109333387638,1.29620689333269,0.554871196995045,-0.0393723767022747,-0.865261475844254,0.429556345464104
"dfgebreh","CSC226-001-STADDON-S16",4,-15.9949889761017,-0.458863638045918,-1.52980298613998,-5.25682692156385,-1.02667173934034,3.81756518319718,2.07577857682229
"dfgebreh","CSC226-001-STADDON-S16",4,-19.8013140026539,-0.34629298113915,1.70349092788415,-6.21495132055434,0.152701230250681,1.00749899595462,4.69261449843208
"dfgebreh","CSC226-001-STADDON-S16",5,2.81827549199332,-2.35155728437026,0.811979301563639,0.0182830171736805,-0.0156473908014561,0.586888700465092,0.226715912740509
"dfgebreh","CSC226-001-STADDON-S16",5,-4.43986410455988,0.654028829271355,-2.04290355034815,-2.73470648018445,-3.0307476693855,-1.38038300438825,2.61791843945738
"dfgebreh","CSC226-001-STADDON-S16",5,-0.01491809182161,1.42923661465095,-1.52003979081045,-1.05321369391806,-1.86774941712404,-0.816480528530251,0.546407502048998
"dfgebreh","CSC226-001-STADDON-S16",5,1.15142018072118,2.67349153956582,-0.793238266949137,-0.894739714521659,0.781072590672016,0.586443252733439,-0.879474099311209
"dfgebreh","CSC226-001-STADDON-S16",5,1.22876007356237,2.78928231780861,-0.64637448270734,-0.824301492476114,1.11138190433826,0.687419161047172,-0.821451595196828
"dfgebreh","CSC226-001-STADDON-S16",6,3.01461639573076,-3.3620891340206,0.037764600144622,-2.59431440471752,-0.13862157039169,0.593089859400907,-0.398994259680646
"dfgebreh","CSC226-001-STADDON-S16",6,-0.584928636215225,1.68668003571264,-0.711122434881221,-0.885243150822693,-0.826590292104834,-0.260078405837012,-0.0535678564372914
"dfgebreh","CSC226-001-STADDON-S16",6,-16.1505433061434,-0.429729525884689,1.94495801876941,-3.88886199836692,-0.887605956837775,0.205720526649565,2.53414628800119
"mcamar","CSC226-001-STADDON-S16",1,-3.48035979208858,-0.130914774861442,-2.39956046250138,-0.129275723946945,-1.82829398983006,-0.446085082740602,0.0132920243186257
"mcamar","CSC226-001-STADDON-S16",1,2.53082899965093,-1.9054635360353,0.0862826414511605,-0.747679633780213,-1.1271887913842,-0.183047810365167,0.4126489205355
"mcamar","CSC226-001-STADDON-S16",1,2.32589869606645,-1.56343088252503,-0.0499238650201139,0.856315442651683,0.283550966079116,-0.027328527049457,0.290753283507495
"mcamar","CSC226-001-STADDON-S16",1,0.841811197278425,3.0556200540304,-1.58576515417758,-1.87465057319548,0.831172653263325,0.884524718387845,-1.01268810610946
"mcamar","CSC226-001-STADDON-S16",2,2.90673492661686,-2.62402604612567,0.18107421317613,-1.62349460680719,-0.275734620613419,0.612709839719582,-0.150962045254283
"mcamar","CSC226-001-STADDON-S16",2,2.67025640040016,-0.921542478608588,0.750395671350887,0.813502406771211,-0.395844058966005,0.426816712053282,0.366197641099669
"mcamar","CSC226-001-STADDON-S16",2,0.851264657487659,3.27774119646363,-2.1064401240842,-2.42870316395145,0.709031809913461,0.975866361028984,-1.03920948485893
"mcamar","CSC226-001-STADDON-S16",3,2.76972712545046,-1.89146567170845,0.744575334241522,0.338654799835256,-0.199396917757576,0.649657246557126,0.332646143294045
"mcamar","CSC226-001-STADDON-S16",3,2.72971483551927,-1.64973584815228,0.880016846622361,0.843512752324897,-0.197116741663919,0.646301977647249,0.452542511687467
"mcamar","CSC226-001-STADDON-S16",3,-14.7204584857655,0.412733902731778,-0.00322619795173584,-4.58566236079511,-0.51327157192984,1.07982947085811,0.242402992946713
"mcamar","CSC226-001-STADDON-S16",4,-0.305373298039166,1.81542755330526,-1.69735566895821,-0.788597885151563,0.331521451695878,2.1850408403199,-0.251574555265998
"mcamar","CSC226-001-STADDON-S16",4,2.95661391737096,-4.53651362913366,-0.446099324401367,-3.62296104138868,-0.56256254997474,0.0245741871245376,-0.311925758495817
"mcamar","CSC226-001-STADDON-S16",4,0.196169914712294,3.07374691032171,-0.717834229737132,-1.56267470583974,1.56573162596086,1.04342248662511,-0.869144176296945
"mcamar","CSC226-001-STADDON-S16",5,0.97407285763659,2.82982883225906,-0.965795304529987,-1.21570332143154,0.959750332548422,0.641870942936882,-0.87360482049239
"mcamar","CSC226-001-STADDON-S16",5,2.77161290527746,-1.98376275781562,0.984017669263045,0.721386923096573,-0.0483106798745477,0.601112721719743,0.396777559419037
"mcamar","CSC226-001-STADDON-S16",5,-11.6767894385913,2.63935401679074,0.940189375964626,-6.11107593503615,3.26882933938212,2.87110248489377,2.94622369492738
"mcamar","CSC226-001-STADDON-S16",5,1.11704351213583,2.8428827241569,-1.45428017754746,-1.4939372293278,0.730740910033214,0.740212376518253,-0.729105445447563
"mcamar","CSC226-001-STADDON-S16",5,0.890977549091251,2.70226670532537,-0.982065157999511,-1.08421902838455,0.780450505279126,0.695860810794025,-0.830560498403687
"mcamar","CSC226-001-STADDON-S16",6,1.49655270173865,1.64480317246146,-2.51198117821443,-1.61909205063657,-2.25011901783842,-0.770879079920303,0.295561443186879
"mcamar","CSC226-001-STADDON-S16",6,2.68984961420213,-0.75776929870307,0.329271798003037,-0.208298044455377,-0.637860522204781,0.317318127518786,0.0861801622673577
"mcamar","CSC226-001-STADDON-S16",6,1.43412495318096,2.75238458141563,-0.604709895036405,-0.68811318675141,1.15929555612404,0.731772418188653,-0.853481033781101
"mcamar","CSC226-001-STADDON-S16",6,0.819181955536348,2.4010674342687,-0.364927836074927,-0.426675894330972,0.77343230352194,0.433350476306036,-0.699869001443203
"mcamar","CSC226-001-STADDON-S16",6,-1.82611376947484,1.89583154892197,-0.368730072367243,-1.43260469537722,-0.10964127758838,0.311583298282096,-0.384570117624024
"bpgoodso","CSC226-001-STADDON-S16",1,-22.8001374047467,-2.44954028663745,0.455331035368224,-3.03701715823751,5.69830865488136,0.491141623724659,5.45056928523846
"bpgoodso","CSC226-001-STADDON-S16",1,-1.12316528925808,2.15385227865082,0.110366553596412,-1.15951467491475,0.912329124033014,0.441123663410774,0.602211068766963
"bpgoodso","CSC226-001-STADDON-S16",1,2.25400553686021,-1.59674763436807,1.29282252013439,1.14310053634771,-0.18323739753748,-1.14918199444793,0.440026404829327
"bpgoodso","CSC226-001-STADDON-S16",1,1.54935067662812,3.23115708485192,0.494361141494626,0.0219803718390734,2.79309073715406,0.836888523102138,-1.50896055582209
"bpgoodso","CSC226-001-STADDON-S16",2,2.74077204592045,-1.56303038530364,1.60457286985078,1.59404651833493,0.268432901054412,0.0602730452999305,0.368161986973506
"bpgoodso","CSC226-001-STADDON-S16",2,2.6944455247787,-1.00577365548899,1.52257659267868,1.60555585560619,0.125271689079677,-0.110346087802191,0.308815524996081
"bpgoodso","CSC226-001-STADDON-S16",2,1.00719466830229,2.18556332058522,0.509550071844915,0.501211632671982,1.14023619633942,-0.203478382876431,-0.488405209859781
"bpgoodso","CSC226-001-STADDON-S16",3,-23.4237881919866,0.125953069879782,2.9624568917559,-5.66451894645751,4.72208931891565,2.89633827523228,4.99742211586951
"bpgoodso","CSC226-001-STADDON-S16",3,2.77804245750183,-2.02683624527962,0.906052239299508,0.568680452679059,-0.0827730689795809,0.637342746045906,0.376768316231662
"bpgoodso","CSC226-001-STADDON-S16",3,-6.18476512808086,1.19960750131457,0.78150887043194,-1.22106838921065,0.548089013327141,0.0676319145042521,0.279684179608512
"bpgoodso","CSC226-001-STADDON-S16",4,-3.78543803781427,1.82471497672063,0.574377186085438,-1.28099813550668,1.43060500620608,0.832452402100974,0.32425487522651
"bpgoodso","CSC226-001-STADDON-S16",4,2.7153644242613,-1.4499889198317,1.13505096023344,1.20166887834421,-0.0696294144060741,0.409115097313042,0.434777453155141
"bpgoodso","CSC226-001-STADDON-S16",4,-3.81801339781493,1.89071480985145,1.17629698224003,-1.19807511044407,1.34053888321266,0.543557441542539,0.254550671479533
"bpgoodso","CSC226-001-STADDON-S16",5,2.72673213062788,-1.50800831486419,1.01108362838945,0.749506194076844,-0.0849349477180648,0.326501767695671,0.298977083050266
"bpgoodso","CSC226-001-STADDON-S16",5,0.331464589215769,2.16649909560357,0.390968180720745,-0.000153800313434975,1.08593970310236,0.200002465312232,-0.264124067110887
"bpgoodso","CSC226-001-STADDON-S16",5,0.282500899451655,2.774402858945,0.575492388750829,-0.426769753378181,2.29094549378104,0.859306627549432,-0.654757810324182
"bpgoodso","CSC226-001-STADDON-S16",6,-1.11028008312091,2.30606612335526,0.349805701022022,-0.974426687447582,1.39054717994856,0.546928743548048,-0.0645496614300261
"bpgoodso","CSC226-001-STADDON-S16",6,2.63834566046913,-0.424392632710618,0.988121562568377,1.1154882255279,-0.314875896064807,0.0243846362128047,0.269732684586809
"bpgoodso","CSC226-001-STADDON-S16",6,-0.948258912195039,1.89669185021275,0.647369207786082,0.0117305642479297,1.10883363261427,-0.221760873094001,0.287745660167202
"mwprice","CSC226-001-STADDON-S16",1,0.0744802958288971,0.772166044289744,-2.03427948711314,0.272928561846594,-0.483452990679957,-0.722838307834928,0.234154809398351
"mwprice","CSC226-001-STADDON-S16",1,1.47989662107273,2.10978775485773,0.225231042657732,0.603658606564363,0.887670689062954,-0.178879901915007,-0.55065385032583
"mwprice","CSC226-001-STADDON-S16",1,1.12714406069166,-4.76451824043247,-4.43815362525045,2.95172959413697,4.14409459764383,-2.64745287132765,1.17084545320308
"mwprice","CSC226-001-STADDON-S16",1,1.28885600585453,2.41204824423849,-0.445436763406385,-0.219387755839343,0.721582899896644,0.00172273181742815,-0.653169149880958
"mwprice","CSC226-001-STADDON-S16",2,2.52614814793377,-1.90664801388327,0.999431041764122,0.933670862957103,-0.672105920308555,-0.393976858636243,0.685734101245593
"mwprice","CSC226-001-STADDON-S16",2,0.883349516860516,2.7627994109789,0.243954943850322,-0.0282167047764134,1.97203941199112,0.467845604842609,-0.970197367457434
"mwprice","CSC226-001-STADDON-S16",2,1.35988871682998,2.14895111717052,0.232378589447,0.607955738222305,0.871171927320818,-0.196845049568085,-0.69788155127784
"mwprice","CSC226-001-STADDON-S16",3,2.73063234297197,-2.12331815528115,1.30448855118938,0.763267336752413,0.309412994422692,0.200645031406415,0.2611353056418
"mwprice","CSC226-001-STADDON-S16",3,0.804872713515535,2.1120418449298,0.373516186699159,0.544747045900054,0.897879857061171,-0.235506403218484,-0.614200527510639
"mwprice","CSC226-001-STADDON-S16",3,1.04364972144733,2.2065965274993,0.562037511155157,0.717779747558848,1.21478175079432,-0.12417598076734,-0.777073651322685
"mwprice","CSC226-001-STADDON-S16",4,2.7340306217959,-1.5297418367291,1.5258601855807,1.54898024523025,0.206847991126743,0.123914473230166,0.386695019479441
"mwprice","CSC226-001-STADDON-S16",4,2.71632280873227,-1.33044285541419,1.50630783241543,1.58213958074672,0.159597212895158,0.0669809920954305,0.373942221587294
"mwprice","CSC226-001-STADDON-S16",4,0.532770482908466,1.9228070260446,-0.284805245252567,0.206388313257909,0.467193005005957,-0.550111212834977,-0.81739120826729
"mwprice","CSC226-001-STADDON-S16",5,0.704131499677148,1.89889408915485,0.013054274882377,0.136911513405982,0.267335495005035,-0.506083601929808,0.0272408006476034
"mwprice","CSC226-001-STADDON-S16",5,2.6328886088659,-2.49654239884647,1.2365499963336,1.024032735082,-0.493429136185836,-0.264400869431094,0.75926952606542
"mwprice","CSC226-001-STADDON-S16",5,-5.72663781906443,-0.196532006306213,1.39535827277637,0.0401385521393044,-1.32005780685598,-1.22775786939442,0.692237136012155
"mwprice","CSC226-001-STADDON-S16",5,-0.135346983657846,1.24087631759125,0.613044047906005,0.827459710922756,0.0860514649693621,-0.810204543524154,0.248500639806632
"mwprice","CSC226-001-STADDON-S16",5,1.03702514954787,1.94693126134364,0.565835764553632,0.752795762482877,0.836480888495279,-0.445885366208885,-0.211860530675095
"mwprice","CSC226-001-STADDON-S16",6,2.81252474883642,-2.0928140595753,1.38942403908995,0.813378523478471,0.28135438489527,0.15471923088601,0.218417984855244
"mwprice","CSC226-001-STADDON-S16",6,2.28735332408701,0.658273322970654,0.778455036063756,1.34440170664033,-0.158492826618214,-0.62109433241924,-0.0207257894255413
"mwprice","CSC226-001-STADDON-S16",6,-0.261899330928173,2.08804211803924,0.448001444647181,0.145837822370112,1.24254969264208,-0.0266390107585343,-0.454613922227956
"ermurph6","CSC226-001-STADDON-S16",1,2.87291930623448,-2.05640380689921,1.32779303174643,0.0194890204942793,0.300796460531361,-0.23606870336314,-0.142189833952037
"ermurph6","CSC226-001-STADDON-S16",1,-0.0337952807963185,1.27975116783959,-1.09766012821261,-0.320936952105514,-1.53887361874918,-1.08284003699967,0.160412783464269
"ermurph6","CSC226-001-STADDON-S16",1,-5.20097046013722,-1.79887363131134,-2.85233396843441,1.72895584254767,-0.715031113524882,5.26334428902919,1.00137688963855
"ermurph6","CSC226-001-STADDON-S16",1,1.36466647218893,2.31950639193016,0.107486650732098,0.344276362174794,1.10519406279734,0.156973701180532,-0.825094169141807
"ermurph6","CSC226-001-STADDON-S16",2,1.09541156966856,2.40780441434926,-0.187321506247413,-0.0575056569064639,0.893592303233917,0.166293420607788,-0.808856524789632
"ermurph6","CSC226-001-STADDON-S16",2,2.97878285608011,-2.83421677852602,0.114027995797331,-2.54588326495567,-0.200418878991631,0.27428515077082,-0.518326187063184
"ermurph6","CSC226-001-STADDON-S16",2,1.50434602121964,2.32584743991862,-0.00459845003974525,0.277564829266558,0.915160499958876,0.0799949605205123,-0.734924189752802
"ermurph6","CSC226-001-STADDON-S16",3,-0.774601193602879,1.25646443278004,-0.471087922421154,0.08370119256815,-0.516650102981707,-0.088562309271094,0.302127155883277
"ermurph6","CSC226-001-STADDON-S16",3,2.78622029820504,-2.01470461774323,1.13205309992565,0.636340598956591,0.0955986679684435,0.35942643816101,0.272635415112772
"ermurph6","CSC226-001-STADDON-S16",3,1.13098301589594,2.42754101929828,0.196034306654997,0.270340486685264,1.31629103042624,0.206052004742144,-0.809818481359948
"ermurph6","CSC226-001-STADDON-S16",4,2.72244991720974,-1.47909701143679,1.29961774724751,1.35438438857029,0.0452603435861206,0.290629890045354,0.416829246475717
"ermurph6","CSC226-001-STADDON-S16",4,2.71279782642076,-1.3282685821142,1.25187242412604,1.28365842074537,-0.00349924957043026,0.234601755607583,0.379498103212402
"ermurph6","CSC226-001-STADDON-S16",4,-4.13679212955455,1.70701491584285,0.0953865423347217,-1.15206873818987,1.70523330505821,0.578750566374546,0.327896591200184
"ermurph6","CSC226-001-STADDON-S16",5,-1.72989158212952,1.51919844536208,-0.355699232759072,-0.991398593212176,-0.293931482485621,0.0332033538356414,-0.417633222021602
"ermurph6","CSC226-001-STADDON-S16",5,2.83413977180759,-2.34646111459378,0.995551336809898,0.22368479982773,0.0867311203202385,0.46696037947471,0.21516657504332
"ermurph6","CSC226-001-STADDON-S16",5,-5.07340699188286,1.84803843609898,0.307852774613943,-2.20514072285617,1.64559812925568,1.09324085988164,-0.110686707288201
"ermurph6","CSC226-001-STADDON-S16",6,-3.46808449464682,-0.72125714363959,-2.78872927993629,1.29838519062119,1.51324950254118,1.39282761107369,0.0331098737553893
"ermurph6","CSC226-001-STADDON-S16",6,3.01507476916106,-2.65226175101875,-0.683290458957123,-4.45337713568436,-0.719508488875115,0.203247703925273,-0.989155336512792
"ermurph6","CSC226-001-STADDON-S16",6,-2.48773275203831,0.984070560481979,0.574647672346909,0.373859962668253,-0.497010191388546,-0.932268731281591,-0.393996171457579
"rmdimart","CSC226-001-STADDON-S16",1,2.04571670045536,-6.2993373272523,-1.35522614157062,0.126754284345213,3.02822514525604,-1.08469534751935,-0.0245324407029305
"rmdimart","CSC226-001-STADDON-S16",1,2.75244011620311,-2.0965790171714,1.28232559997106,0.462323479801648,0.94881712445251,-0.429866718646352,-0.254096043195844
"rmdimart","CSC226-001-STADDON-S16",1,-12.2739660948504,-9.41443056924385,-8.98638465570988,8.84019118475602,0.971868814756885,0.342234605987882,-6.34809804265368
"rmdimart","CSC226-001-STADDON-S16",1,1.54049352581506,0.69841949122577,0.312390997811476,1.31389633559976,-1.03174160701147,-1.33184059029046,0.287911224292208
"rmdimart","CSC226-001-STADDON-S16",1,-17.0617078447863,-3.9636781308957,3.9390972174175,2.18578781391456,-4.22114794933031,-0.552782914346929,-8.47799427336912
"rmdimart","CSC226-001-STADDON-S16",1,-13.3411879913517,-3.43000747213027,-0.405361299218467,1.56735282885159,5.05256226764631,0.30592594375219,-1.07789359593349
"rmdimart","CSC226-001-STADDON-S16",2,-6.01312604064241,-0.797535558491723,-0.299446857482617,0.813725545543584,1.19440883566326,4.44536020998092,0.662012493462676
"rmdimart","CSC226-001-STADDON-S16",2,2.61548576445343,-2.81238495351313,0.603522875516595,0.105566393904047,-0.139682466227581,-0.32635242821282,0.344871443221981
"rmdimart","CSC226-001-STADDON-S16",2,1.77302854458372,1.57646921007635,-1.93252868065761,-1.31539944567951,-1.28226851360062,-0.178182984362354,-0.0465057599210465
"rmdimart","CSC226-001-STADDON-S16",2,-1.09265724285312,1.1135168373156,-0.332403049716318,0.30661480242588,-0.427525885192328,-0.326122608843339,0.202520080195648
"rmdimart","CSC226-001-STADDON-S16",2,-0.737315048831804,1.35949286071735,-0.138349153065733,-0.0590398682818074,-0.656363242922228,-0.696271510379282,0.0931304777997253
"rmdimart","CSC226-001-STADDON-S16",2,0.340192269127625,1.22481956259312,-0.0133885673766299,0.687952435726107,-1.00177425644103,-0.947226173311164,-0.336229348941935
"rmdimart","CSC226-001-STADDON-S16",3,-2.1004793885039,-0.0901762750439594,-0.488844888680347,0.589382115122018,-1.44683761039401,0.1963558754464,0.481563655528412
"rmdimart","CSC226-001-STADDON-S16",3,2.78677425146353,-2.05157218738378,1.2626757614687,0.954556104495112,0.152940043788442,0.394235810140615,0.357391835092451
"rmdimart","CSC226-001-STADDON-S16",3,-0.95741859682144,1.28143185564037,0.176717577223169,0.253910182421536,-0.460439401361852,-0.762890779686345,0.0730022185729163
"rmdimart","CSC226-001-STADDON-S16",3,1.42284464214783,1.55474777091981,-1.92583791215456,-1.03692552197269,-1.85952637395572,-1.14312827390636,0.307771744269579
"rmdimart","CSC226-001-STADDON-S16",3,0.28715761757897,1.92631050835748,0.136679987595561,0.0659211049526307,0.257067809593173,-0.231666206241643,-0.451628125389995
"rmdimart","CSC226-001-STADDON-S16",3,0.584348965212312,1.16197057825331,0.166031917604311,0.947514967262292,-0.852405386104158,-1.12037395711099,0.0100600119757861
"rmdimart","CSC226-001-STADDON-S16",4,0.635108142717894,1.65483849852536,-0.0612269344106839,0.588503673869817,0.133188359408141,-0.102207353233313,-0.290128802238636
"rmdimart","CSC226-001-STADDON-S16",4,2.7475635788756,-1.79454263995164,1.23386811434843,0.851373419759561,0.13503630750473,0.220340559161747,0.274551589479655
"rmdimart","CSC226-001-STADDON-S16",4,-2.39615537659998,1.00708117124972,0.919105762026364,0.512259663014366,-0.469424020929661,-0.760841127417989,-0.448116857981729
"rmdimart","CSC226-001-STADDON-S16",5,2.71782768068508,-1.34711717689631,1.39376120612088,1.4242806392436,0.0933975436950204,0.134669489136059,0.367203689971681
"rmdimart","CSC226-001-STADDON-S16",5,0.0432188125051646,0.130793860785038,-0.666387298956761,1.67838764682124,-1.52637091538113,1.18622153160025,0.32323416963492
"rmdimart","CSC226-001-STADDON-S16",5,0.905918004993766,0.615597918995696,-0.0685814651540171,1.15847167498774,-1.97968991288905,-1.77011585531979,0.604445590519268
"rmdimart","CSC226-001-STADDON-S16",5,1.45347060503912,2.29238034037837,0.120254450360235,0.267547301927158,0.961065669888513,-0.0763683783925521,-0.555388740295155
"rmdimart","CSC226-001-STADDON-S16",5,1.38397546726267,2.23351203036383,0.258547303498911,0.45418706584967,0.980626750129581,-0.100261283140653,-0.678852213510535
"rmdimart","CSC226-001-STADDON-S16",5,0.700143025355341,1.76032340664996,0.53052505521111,0.709753398868433,0.400815616374313,-0.451770559129109,-0.381445603367064
"rmdimart","CSC226-001-STADDON-S16",6,2.75761019418468,-2.24651227586234,1.41203949223126,1.30055476586136,0.589503967931925,0.249510540581443,0.298007800585751
"rmdimart","CSC226-001-STADDON-S16",6,2.28528233630388,0.663030757163039,0.675096350075606,1.22775514847405,-0.226346138326823,-0.551918061450509,-0.016864887166778
"rmdimart","CSC226-001-STADDON-S16",6,-0.0901080837258817,0.733760105457953,0.340872636978066,0.892364950952099,-1.3529099608039,-1.21573639813483,0.0916432234258278
"rmdimart","CSC226-001-STADDON-S16",6,1.5260873043361,0.990594828577951,-0.0538829245040596,0.916504394312396,-1.16554250352443,-1.40102501381315,0.342991460336331
"rmdimart","CSC226-001-STADDON-S16",6,-2.56113151631854,1.04700001807121,0.686716751064909,-0.0169208759283166,-0.501993111997595,-0.640600677138192,-0.0986020558793899
"rmdimart","CSC226-001-STADDON-S16",6,-0.692559947785133,1.65164103289158,0.50638566882913,0.0140229739341917,0.208581028160751,-0.325293730014414,-0.242795018624724
"rmdimart","CSC226-001-STADDON-S16",6,-1.49331382435474,0.677218645027996,0.0402200479618149,1.26665592824832,-0.16611032119457,0.77323155092286,-0.109358604135661
"tadanie2","CSC226-001-STADDON-S16",1,-3.38678486522035,-3.16203717357032,-6.37329807013371,3.65731682341804,2.44025409279007,-4.52138351187037,0.495535823012537
"tadanie2","CSC226-001-STADDON-S16",1,1.52364158356837,2.46946557642818,-0.216089061409331,0.0094853471926512,0.936909505429848,-0.0604836089371083,-0.776704873229983
"tadanie2","CSC226-001-STADDON-S16",1,2.93975567235148,-2.93127760103543,0.542619994007482,-1.9982036835487,0.186186674248868,-0.00438475589201162,-0.492292162999935
"tadanie2","CSC226-001-STADDON-S16",1,1.21696735071012,1.82021438837372,0.370346942304073,0.848963124284442,0.381641142088051,-0.638093246976095,-0.34642596296739
"tadanie2","CSC226-001-STADDON-S16",2,-0.0875466113372042,1.18609081513658,0.543856018553381,1.04494244560292,-0.393345731580459,-1.16458623893735,0.178227477057344
"tadanie2","CSC226-001-STADDON-S16",2,2.97771112641162,-2.70064091649482,0.403162635748691,-2.28691018304732,-0.0405788506659158,-0.0228350266417123,-0.58780901645024
