"student","course","currLevel","PC1","PC2","PC3"
"tliu18","CSC226-001-BARNES-F16",1,-21.1807275159655,-3.02903160675622,-3.5286906884298
"tliu18","CSC226-001-BARNES-F16",1,0.524496742553741,1.59392813030689,-2.96646612525649
"tliu18","CSC226-001-BARNES-F16",1,-2.66866582339909,1.57390705427084,-4.12039279149945
"tliu18","CSC226-001-BARNES-F16",1,-1.33193538878944,1.620405859258,-2.37430652609212
"tliu18","CSC226-001-BARNES-F16",2,0.204947364429866,2.15718664700326,-2.38935712846731
"tliu18","CSC226-001-BARNES-F16",2,-0.0347007936079891,1.90355458258744,-1.91809078030464
"tliu18","CSC226-001-BARNES-F16",2,2.86444621355066,-2.45189074641488,-0.538348549188294
"tliu18","CSC226-001-BARNES-F16",2,-8.42473317026747,-0.513634164578219,-1.64014675584412
"tliu18","CSC226-001-BARNES-F16",3,-22.2824114629887,-2.87360477778802,-1.61013524658242
"tliu18","CSC226-001-BARNES-F16",3,2.51197786219404,-0.295011305007559,-0.911207438345159
"tliu18","CSC226-001-BARNES-F16",3,2.88751844543631,-2.45501183670948,-0.502572453769445
"tliu18","CSC226-001-BARNES-F16",3,-0.49084766271887,1.52515756792851,-2.21759757704166
"tliu18","CSC226-001-BARNES-F16",4,1.11662419616539,2.70268280534182,-2.97701571894207
"tliu18","CSC226-001-BARNES-F16",4,2.83411637250422,-2.35350545598834,0.251923799139515
"tliu18","CSC226-001-BARNES-F16",4,0.557966544887486,2.21315900295216,-2.79782873828638
"tliu18","CSC226-001-BARNES-F16",5,2.83700764242967,-2.12094304098944,-0.116377661950266
"tliu18","CSC226-001-BARNES-F16",5,0.288656672440955,2.38907954333452,-3.92262827470005
"tliu18","CSC226-001-BARNES-F16",5,1.67709741337669,2.33594428773922,-1.30128026202776
"tliu18","CSC226-001-BARNES-F16",5,-3.57260314417108,1.30408029071703,-2.50106333685356
"tliu18","CSC226-001-BARNES-F16",6,0.237456359994421,1.79564333860276,-3.41045374471901
"tliu18","CSC226-001-BARNES-F16",6,2.38186970251926,0.446250512373776,0.0673277945158469
"tliu18","CSC226-001-BARNES-F16",6,-9.70784984631109,-0.838112616530809,-0.597390521527148
"cmwill28","CSC226-001-BARNES-F16",1,-0.0150337595608985,0.324900042024765,-1.88553984006254
"cmwill28","CSC226-001-BARNES-F16",1,0.838686340991131,0.805437025031005,0.492115991033999
"cmwill28","CSC226-001-BARNES-F16",1,0.337474914566567,0.744753272882841,0.31558857698345
"cmwill28","CSC226-001-BARNES-F16",1,1.50587259249676,1.58368504186745,0.862914904051975
"cmwill28","CSC226-001-BARNES-F16",2,1.41796620052363,1.86176199273031,0.492014285046949
"cmwill28","CSC226-001-BARNES-F16",2,2.39425421377905,-2.27858590687737,1.0701831112204
"cmwill28","CSC226-001-BARNES-F16",2,1.78296225212662,1.97763832953939,0.608801386112087
"cmwill28","CSC226-001-BARNES-F16",3,1.74173486119431,2.04805884617415,0.476575352523447
"cmwill28","CSC226-001-BARNES-F16",3,0.197518105757083,1.0676295203893,0.961768480407802
"cmwill28","CSC226-001-BARNES-F16",3,2.59489367197229,-2.22166862258659,1.68822965673706
"cmwill28","CSC226-001-BARNES-F16",3,1.15816658212293,1.92824072073649,0.958889489835196
"cmwill28","CSC226-001-BARNES-F16",4,1.51119015477306,2.03995385125391,0.795995891339712
"cmwill28","CSC226-001-BARNES-F16",4,2.79531723904908,-2.06319499707976,1.93845213319079
"cmwill28","CSC226-001-BARNES-F16",4,-0.369156564622699,0.656832285826996,1.0149215136182
"cmwill28","CSC226-001-BARNES-F16",5,-0.329711677482712,0.99864581394362,1.0250844445275
"cmwill28","CSC226-001-BARNES-F16",5,0.391139526331359,1.45795500054492,0.666875636708778
"cmwill28","CSC226-001-BARNES-F16",5,2.58031852270226,-1.94815879750502,1.88799183584392
"cmwill28","CSC226-001-BARNES-F16",5,-0.0254033033278066,1.33214803328086,1.17741454632828
"cmwill28","CSC226-001-BARNES-F16",6,2.79623228975529,-2.34930573881538,1.95607977867911
"cmwill28","CSC226-001-BARNES-F16",6,0.0422487354892685,1.04797020498291,1.3163884590162
"cmwill28","CSC226-001-BARNES-F16",6,0.810561715701697,1.78889208987688,1.76672392197213
"jaballan","CSC226-001-BARNES-F16",1,-1.44705295577724,0.303535642188141,-4.54172207795514
"jaballan","CSC226-001-BARNES-F16",1,-1.41416397690501,0.349148276620242,-2.40165178582654
"jaballan","CSC226-001-BARNES-F16",1,0.783418211254983,0.741440561791739,-2.72492063947967
"jaballan","CSC226-001-BARNES-F16",1,-0.766936401885146,0.337161056938701,-1.48743890422814
"jaballan","CSC226-001-BARNES-F16",1,-20.4543421403831,-6.36187291564906,0.516823116599159
"jaballan","CSC226-001-BARNES-F16",1,0.378883611135055,1.07188370431416,0.0468412272671701
"jaballan","CSC226-001-BARNES-F16",2,0.23980189848594,1.13332625096758,-1.52838249100958
"jaballan","CSC226-001-BARNES-F16",2,2.74160371933394,-3.0421518671965,-0.566898790206456
"jaballan","CSC226-001-BARNES-F16",2,-2.92888530378518,-0.480128968622804,-0.188462809292155
"jaballan","CSC226-001-BARNES-F16",2,1.3444023289552,1.47216107962657,0.187918448047255
"jaballan","CSC226-001-BARNES-F16",2,-1.32682426942245,0.240205035563415,-0.332245155567419
"jaballan","CSC226-001-BARNES-F16",2,-0.124871116746901,0.813042729077874,0.37488143403348
"jaballan","CSC226-001-BARNES-F16",2,1.20994697847882,1.43364189296524,0.569870086944154
"jaballan","CSC226-001-BARNES-F16",3,3.0636861272695,-5.18206020650863,-3.74348591134338
"jaballan","CSC226-001-BARNES-F16",3,-3.54648051130381,0.0429805951712308,-0.769656344146765
"jaballan","CSC226-001-BARNES-F16",3,0.0386621919142136,-0.384783201663332,0.112927070068739
"jaballan","CSC226-001-BARNES-F16",3,-6.24307298907803,-0.65958539000437,0.0387177755009689
"jaballan","CSC226-001-BARNES-F16",3,0.1357776007782,0.702150180324265,-0.232772718692145
"jaballan","CSC226-001-BARNES-F16",3,-0.0853458475701352,0.925826886560657,-0.387496210965111
"jaballan","CSC226-001-BARNES-F16",3,0.781250314517458,1.44628566734299,-1.84347745012826
"jaballan","CSC226-001-BARNES-F16",3,0.264721010260773,1.09018671712841,-0.604189379957744
"jaballan","CSC226-001-BARNES-F16",3,1.36775760639799,1.95265499842571,-0.460341852371677
"jaballan","CSC226-001-BARNES-F16",3,0.285243852547472,1.37997544683842,0.162475123908026
"jaballan","CSC226-001-BARNES-F16",4,2.99887698160839,-3.42604572987274,-0.672457377163644
"jaballan","CSC226-001-BARNES-F16",4,3.09971333022816,-3.97532754583836,-1.89965907137162
"jaballan","CSC226-001-BARNES-F16",4,-2.23296759279967,1.17405001679171,-0.914514911574277
"jaballan","CSC226-001-BARNES-F16",5,3.16855495571313,-4.32065038307542,-2.91514887734819
"jaballan","CSC226-001-BARNES-F16",5,1.87356266074906,2.44371626981608,0.144696935652756
"jaballan","CSC226-001-BARNES-F16",5,2.61379109723216,-2.5185701896756,0.0426930914761974
"jaballan","CSC226-001-BARNES-F16",5,0.375936280590758,1.88048325730133,0.0373554759396242
"jaballan","CSC226-001-BARNES-F16",6,2.95910482814888,-3.28763286502477,-0.137402424544946
"jaballan","CSC226-001-BARNES-F16",6,0.857836071113207,1.45565399365158,0.352151668930321
"jaballan","CSC226-001-BARNES-F16",6,-8.19533268041092,-0.241363407220246,-1.10635523820346
"jaballan","CSC226-001-BARNES-F16",6,1.96610527712541,1.94240765619513,-0.0985013094675295
"jaballan","CSC226-001-BARNES-F16",6,-0.861291165025048,1.5911312866079,-0.509159404614198
"apgering","CSC226-001-BARNES-F16",1,-2.30625237172945,-0.380344036605412,-0.320781451381972
"apgering","CSC226-001-BARNES-F16",1,-2.3525510732164,0.359024826843191,0.610935058620309
"apgering","CSC226-001-BARNES-F16",1,-4.04278670535231,-0.713104006520976,0.720373109581454
"apgering","CSC226-001-BARNES-F16",1,1.72719756058043,1.94450496567187,1.26187509407879
"apgering","CSC226-001-BARNES-F16",2,1.82200187319206,1.93982450963126,0.971922478578296
"apgering","CSC226-001-BARNES-F16",2,2.91680238975312,-2.61242876267213,0.65667323232782
"apgering","CSC226-001-BARNES-F16",2,2.80230831525931,-1.71780438064974,1.78264240811864
"apgering","CSC226-001-BARNES-F16",2,0.694883890288244,1.317948723739,-0.518659651243342
"apgering","CSC226-001-BARNES-F16",3,-1.46678986529448,1.53784222601279,-3.10943427893422
"apgering","CSC226-001-BARNES-F16",3,1.83776594563074,2.16013816777021,0.0956120315129975
