"student","course","PC1","PC2","PC3","PC4","PC5","PC6","PC7"
"jethoma8","CSC226-002-BARNES-F16",1.98277183163065,-1.16453485686889,0.73253208341684,-0.889765529243717,1.06021869506148,0.159717422936843,-0.305091479116867
"jli29","CSC226-001-BARNES-F16",-0.372651206072332,3.04371740074741,1.15519238173935,3.89339408472149,-1.42105654932283,-1.77909845870516,-1.07096834247729
"jli29","CSC226-001-BARNES-F16",1.4823200675283,-0.770871458610686,0.65121057679538,-0.791404555107196,-3.26655879505414,-0.00228487577036407,0.162370787356392
"jli29","CSC226-001-BARNES-F16",-14.9903482257486,-0.0260778438659121,0.488953881006228,-4.77075720539937,-6.02524088119639,-3.07254363071516,4.89863174517629
"jli29","CSC226-001-BARNES-F16",1.25535489690683,0.639932387622422,2.4578093022491,1.64628493907077,-0.562352476428912,-1.66323843021571,-0.285652337332543
"jli29","CSC226-001-BARNES-F16",0.551161207984487,-1.34538787322333,-0.684286758813004,0.47632479926397,-1.86147963794663,-0.112643489312538,0.200848331996823
"jli29","CSC226-001-BARNES-F16",1.54279565750402,-1.00538896333092,-0.346983317706869,-0.549450942957615,-0.611575409874092,-0.637589969873926,0.493318636193244
"lvboyd","CSC226-002-BARNES-F16",-9.09568841257956,-2.34742196625301,0.282949281103044,0.804582470453055,-0.959212598504665,0.860962347170359,0.648260089583483
"lvboyd","CSC226-002-BARNES-F16",4.08609991148309,0.27681420173954,3.55771160707565,-0.546230540362106,0.0471392688161765,1.80650136067241,-0.555704188876595
"lvboyd","CSC226-002-BARNES-F16",-2.66293267041279,-0.431552623030933,-0.325163761545817,-2.26510274195664,-1.78133595929591,-0.32985022919687,0.573772660207431
"lvboyd","CSC226-002-BARNES-F16",-1.79590649085018,0.464934421149154,0.374497404947414,0.242454010469524,-0.855151468612835,-0.517705222613472,-0.811654464871325
