"student","course","currLevel","PC1","PC2","PC3","PC4","PC5","PC6"
"tliu18","CSC226-001-BARNES-F16",5,1.67709741337669,2.33594428773922,-1.30128026202776,-0.843258956737698,0.910002182092355,0.0127401012016277
"tliu18","CSC226-001-BARNES-F16",5,-3.57260314417108,1.30408029071703,-2.50106333685356,-0.814632258480802,-0.583210446234747,-0.95209339165257
"tliu18","CSC226-001-BARNES-F16",6,0.237456359994421,1.79564333860276,-3.41045374471901,0.634717760638922,-1.04251533459074,-0.327981626003525
"tliu18","CSC226-001-BARNES-F16",6,2.38186970251926,0.446250512373776,0.0673277945158469,0.216664336403062,-0.347065276961135,0.0942107230403302
"tliu18","CSC226-001-BARNES-F16",6,-9.70784984631109,-0.838112616530809,-0.597390521527148,-0.284129209130969,-3.32348334338431,0.0647099264315614
"cmwill28","CSC226-001-BARNES-F16",1,-0.0150337595608985,0.324900042024765,-1.88553984006254,2.42491840927691,1.03010473508426,4.76528285962329
"cmwill28","CSC226-001-BARNES-F16",1,0.838686340991131,0.805437025031005,0.492115991033999,1.07919517295412,-1.8418339302997,0.263085607830399
"cmwill28","CSC226-001-BARNES-F16",1,0.337474914566567,0.744753272882841,0.31558857698345,1.28616227307669,-2.05758823732736,0.188278346562776
"cmwill28","CSC226-001-BARNES-F16",1,1.50587259249676,1.58368504186745,0.862914904051975,-0.219923151600458,-0.148943632618845,0.241738413456374
"cmwill28","CSC226-001-BARNES-F16",2,1.41796620052363,1.86176199273031,0.492014285046949,-0.53262900134079,0.229208293146917,0.151805481585279
"cmwill28","CSC226-001-BARNES-F16",2,2.39425421377905,-2.27858590687737,1.0701831112204,0.347071478199063,-0.74272282185462,0.30704961700045
"cmwill28","CSC226-001-BARNES-F16",2,1.78296225212662,1.97763832953939,0.608801386112087,-0.660526011374078,0.446433104927645,0.160228124847228
"cmwill28","CSC226-001-BARNES-F16",3,1.74173486119431,2.04805884617415,0.476575352523447,-0.751296725153155,0.55803456670797,0.137416676210029
"cmwill28","CSC226-001-BARNES-F16",3,0.197518105757083,1.0676295203893,0.961768480407802,0.105738054617345,-0.993183919764428,-0.0150595341503385
"cmwill28","CSC226-001-BARNES-F16",3,2.59489367197229,-2.22166862258659,1.68822965673706,0.572876413208087,-0.651424929389614,0.252512752841871
"cmwill28","CSC226-001-BARNES-F16",3,1.15816658212293,1.92824072073649,0.958889489835196,-0.897606872568075,0.55652426629542,0.225280148490442
"cmwill28","CSC226-001-BARNES-F16",4,1.51119015477306,2.03995385125391,0.795995891339712,-0.913652852953553,0.62552290906926,0.15340409313208
"cmwill28","CSC226-001-BARNES-F16",4,2.79531723904908,-2.06319499707976,1.93845213319079,-0.0290421317516234,0.353349626654413,0.194571310239694
"cmwill28","CSC226-001-BARNES-F16",4,-0.369156564622699,0.656832285826996,1.0149215136182,0.920201554969116,-2.09658212214916,0.187890239348412
"cmwill28","CSC226-001-BARNES-F16",5,-0.329711677482712,0.99864581394362,1.0250844445275,-0.045218689649273,-1.08511804898051,-0.168789306355514
"cmwill28","CSC226-001-BARNES-F16",5,0.391139526331359,1.45795500054492,0.666875636708778,-0.36026242942849,-0.382815088169306,-0.0578864497390697
"cmwill28","CSC226-001-BARNES-F16",5,2.58031852270226,-1.94815879750502,1.88799183584392,0.612132112585904,-0.745666672683797,0.253688193927678
"cmwill28","CSC226-001-BARNES-F16",5,-0.0254033033278066,1.33214803328086,1.17741454632828,-0.587518275827509,-0.350146212233972,-0.0140693604163655
"cmwill28","CSC226-001-BARNES-F16",6,2.79623228975529,-2.34930573881538,1.95607977867911,-0.104076957273898,0.406531410153185,0.204884706966588
"cmwill28","CSC226-001-BARNES-F16",6,0.0422487354892685,1.04797020498291,1.3163884590162,-0.0732244006225353,-0.986293122481239,-0.079513791481896
"cmwill28","CSC226-001-BARNES-F16",6,0.810561715701697,1.78889208987688,1.76672392197213,-0.993510917689475,0.40258228424327,0.132854001789531
"jaballan","CSC226-001-BARNES-F16",1,-1.44705295577724,0.303535642188141,-4.54172207795514,2.89076891095185,-0.160174726772252,-1.27203369966502
"jaballan","CSC226-001-BARNES-F16",1,-1.41416397690501,0.349148276620242,-2.40165178582654,2.41496803444223,-2.01070537374359,-0.541250521062038
"jaballan","CSC226-001-BARNES-F16",1,0.783418211254983,0.741440561791739,-2.72492063947967,1.94971598722422,-0.983865311687072,-0.458642573765378
"jaballan","CSC226-001-BARNES-F16",1,-0.766936401885146,0.337161056938701,-1.48743890422814,2.6372933380393,-0.681025359372137,-0.899688149399609
"jaballan","CSC226-001-BARNES-F16",1,-20.4543421403831,-6.36187291564906,0.516823116599159,7.05836064184597,4.36858495710732,-2.38491270764576
"jaballan","CSC226-001-BARNES-F16",1,0.378883611135055,1.07188370431416,0.0468412272671701,0.705868681126074,-1.37563430811078,0.159137720059528
"jaballan","CSC226-001-BARNES-F16",2,0.23980189848594,1.13332625096758,-1.52838249100958,1.2304467966058,-1.33473394936636,-0.202945978611388
"jaballan","CSC226-001-BARNES-F16",2,2.74160371933394,-3.0421518671965,-0.566898790206456,0.0457162898459741,-0.889698019128636,-0.0159241940993352
"jaballan","CSC226-001-BARNES-F16",2,-2.92888530378518,-0.480128968622804,-0.188462809292155,2.75389091726281,-0.606394087617209,-0.806191799877368
"jaballan","CSC226-001-BARNES-F16",2,1.3444023289552,1.47216107962657,0.187918448047255,0.296853309388087,0.0742634512706926,-0.0653007739595756
"jaballan","CSC226-001-BARNES-F16",2,-1.32682426942245,0.240205035563415,-0.332245155567419,1.93845291214245,-2.30837303098008,-0.225386323269247
"jaballan","CSC226-001-BARNES-F16",2,-0.124871116746901,0.813042729077874,0.37488143403348,0.691564986985202,-1.01921754943859,-0.0333423320148295
"jaballan","CSC226-001-BARNES-F16",2,1.20994697847882,1.43364189296524,0.569870086944154,0.0410525890024793,-0.468410033613838,0.235707344743712
"jaballan","CSC226-001-BARNES-F16",3,3.0636861272695,-5.18206020650863,-3.74348591134338,-1.10202631760572,-1.30633746208478,-0.484730455331859
"jaballan","CSC226-001-BARNES-F16",3,-3.54648051130381,0.0429805951712308,-0.769656344146765,2.04802186320257,0.148398916933663,-1.30269083180053
"jaballan","CSC226-001-BARNES-F16",3,0.0386621919142136,-0.384783201663332,0.112927070068739,3.29067487737457,-0.253887768930548,-1.05757536783287
"jaballan","CSC226-001-BARNES-F16",3,-6.24307298907803,-0.65958539000437,0.0387177755009689,2.03026321057504,1.76316244132466,-1.93412218704026
"jaballan","CSC226-001-BARNES-F16",3,0.1357776007782,0.702150180324265,-0.232772718692145,1.86211691008888,1.1276814489397,-1.14648574913128
"jaballan","CSC226-001-BARNES-F16",3,-0.0853458475701352,0.925826886560657,-0.387496210965111,1.21110447458799,-0.141680553760214,-0.552884483186569
"jaballan","CSC226-001-BARNES-F16",3,0.781250314517458,1.44628566734299,-1.84347745012826,1.14552596853538,1.13343957686283,-0.91240278622008
"jaballan","CSC226-001-BARNES-F16",3,0.264721010260773,1.09018671712841,-0.604189379957744,1.02613010253156,-0.711843578664791,-0.274655540166527
"jaballan","CSC226-001-BARNES-F16",3,1.36775760639799,1.95265499842571,-0.460341852371677,-0.367881039906093,0.150858651255773,0.095280922720748
"jaballan","CSC226-001-BARNES-F16",3,0.285243852547472,1.37997544683842,0.162475123908026,-0.0273993188203098,-0.629439587007775,0.0766641718194392
"jaballan","CSC226-001-BARNES-F16",4,2.99887698160839,-3.42604572987274,-0.672457377163644,-0.742411383517875,0.149681424940777,-0.117326995367737
"jaballan","CSC226-001-BARNES-F16",4,3.09971333022816,-3.97532754583836,-1.89965907137162,-1.11691406850086,-0.0622032203560779,-0.300966319505665
"jaballan","CSC226-001-BARNES-F16",4,-2.23296759279967,1.17405001679171,-0.914514911574277,-0.266463434320658,-0.655056162033812,-0.24356406839804
"jaballan","CSC226-001-BARNES-F16",5,3.16855495571313,-4.32065038307542,-2.91514887734819,-1.38340680564413,-0.241363270412455,-0.452069131658429
"jaballan","CSC226-001-BARNES-F16",5,1.87356266074906,2.44371626981608,0.144696935652756,-1.51683705053062,1.51087952391705,0.0257383131588746
"jaballan","CSC226-001-BARNES-F16",5,2.61379109723216,-2.5185701896756,0.0426930914761974,0.214347085433105,-0.891257515774222,0.0971534332923449
"jaballan","CSC226-001-BARNES-F16",5,0.375936280590758,1.88048325730133,0.0373554759396242,-1.10972263661689,0.705699647219679,0.0385478753311102
"jaballan","CSC226-001-BARNES-F16",6,2.95910482814888,-3.28763286502477,-0.137402424544946,-0.587991284376261,0.281447478727131,-0.030898355421779
"jaballan","CSC226-001-BARNES-F16",6,0.857836071113207,1.45565399365158,0.352151668930321,-0.151619584859091,-0.348359870881168,0.141623366529432
"jaballan","CSC226-001-BARNES-F16",6,-8.19533268041092,-0.241363407220246,-1.10635523820346,-0.739542006049148,-0.0271613660787115,-0.100325781552089
"jaballan","CSC226-001-BARNES-F16",6,1.96610527712541,1.94240765619513,-0.0985013094675295,-0.106021719369627,2.25531117050087,-0.860148763562924
"jaballan","CSC226-001-BARNES-F16",6,-0.861291165025048,1.5911312866079,-0.509159404614198,-1.42232265128361,1.9205834711757,-0.0870171334461282
"apgering","CSC226-001-BARNES-F16",1,-2.30625237172945,-0.380344036605412,-0.320781451381972,2.20651924378933,-0.655202152714011,1.82789769795311
"apgering","CSC226-001-BARNES-F16",1,-2.3525510732164,0.359024826843191,0.610935058620309,0.687598002971604,-2.43711873827055,0.286090467612649
"apgering","CSC226-001-BARNES-F16",1,-4.04278670535231,-0.713104006520976,0.720373109581454,1.47234245284422,-2.11738667697942,-0.0613830114518691
"apgering","CSC226-001-BARNES-F16",1,1.72719756058043,1.94450496567187,1.26187509407879,-0.826945385352899,0.534753710360271,0.207944328192344
"apgering","CSC226-001-BARNES-F16",2,1.82200187319206,1.93982450963126,0.971922478578296,-0.530867033317338,1.20820768736435,-0.226493841733581
"apgering","CSC226-001-BARNES-F16",2,2.91680238975312,-2.61242876267213,0.65667323232782,-0.488093645698249,0.0232572909417144,-0.0295127599235197
"apgering","CSC226-001-BARNES-F16",2,2.80230831525931,-1.71780438064974,1.78264240811864,-0.0888337895002305,0.0930345749138368,0.121672814861216
"apgering","CSC226-001-BARNES-F16",2,0.694883890288244,1.317948723739,-0.518659651243342,0.807699555759936,-1.44141099481325,0.139212537989703
"apgering","CSC226-001-BARNES-F16",3,-1.46678986529448,1.53784222601279,-3.10943427893422,1.05393032340982,0.919963553478805,-0.883513841916819
"apgering","CSC226-001-BARNES-F16",3,1.83776594563074,2.16013816777021,0.0956120315129975,-0.941996945684081,0.869015924573242,0.124958607979645
"apgering","CSC226-001-BARNES-F16",3,0.532472024263267,1.57698325089442,-0.649890341840833,-0.0107063462778927,-0.53395459026195,0.0227186173840363
"apgering","CSC226-001-BARNES-F16",3,2.77105749847152,-1.79056812120724,1.38714751983884,0.0538157405932645,0.359546413732479,0.179238442125776
"apgering","CSC226-001-BARNES-F16",3,1.14515436799748,1.89515563460633,-0.0754071307335193,-0.516024204573284,0.256311807011427,0.162210010991252
"apgering","CSC226-001-BARNES-F16",4,1.1631352036363,2.10294690678321,-1.05199705952997,-0.420207493373554,0.197861139990906,0.0210510655782331
"apgering","CSC226-001-BARNES-F16",4,2.7778305591327,-2.11770825420862,1.28057397076143,-0.0419106699051048,0.409045697111192,0.177704577542456
"apgering","CSC226-001-BARNES-F16",4,-0.17920806071237,0.912312210231713,-1.14711100829026,1.28499241520963,-2.02380386835119,0.142330712505909
"apgering","CSC226-001-BARNES-F16",4,1.82856888378762,1.18325270036496,-0.891518096726014,1.11575558458769,-1.581759555403,0.15928790778772
"apgering","CSC226-001-BARNES-F16",4,1.3616447366585,2.08587944607513,0.230568986123878,-0.97009407000874,0.738734564060961,0.123722590784574
"apgering","CSC226-001-BARNES-F16",4,-9.57000728322285,-1.49678713172083,-0.419119228776702,-0.389200895381323,0.110576159808845,0.180353398999569
"apgering","CSC226-001-BARNES-F16",5,-2.12826001951377,-0.0171637769143634,-0.370472571303386,2.45682762943025,0.183331213227751,-1.36534111773791
"apgering","CSC226-001-BARNES-F16",5,2.80260986047727,-2.38783220939069,1.40041654036426,-0.0283446271204172,0.54681465233996,0.20236592788464
"apgering","CSC226-001-BARNES-F16",5,-0.983775901191502,0.784236580601641,-0.135501247029576,0.631596014891251,-1.80584427014436,-0.0105540566016086
"apgering","CSC226-001-BARNES-F16",6,-1.77137007250903,1.01336720282743,-0.543780430102926,0.28863285744898,1.39095114266666,-0.989869251575067
"apgering","CSC226-001-BARNES-F16",6,2.74196266297813,-0.947921784591498,1.28735114279548,0.104715370430322,0.00357076778271191,0.111535930161109
"apgering","CSC226-001-BARNES-F16",6,-1.04759197308138,1.24307712926072,1.05835147945381,-0.460212090052527,-0.623468086035174,0.0260670717628517
"afranci","CSC226-001-BARNES-F16",1,-3.81288813714044,-1.47548025820529,-0.13777100130755,5.02064654914554,4.24454443264611,0.325848643843082
"afranci","CSC226-001-BARNES-F16",1,1.54509426449767,1.54731289869485,0.23007266253098,0.466025489282318,1.05141806305186,-0.595352358202998
"afranci","CSC226-001-BARNES-F16",1,-1.87942361670382,-0.220988426406865,0.340709727114448,2.68682689170989,1.99175432060839,-1.57787993612819
"afranci","CSC226-001-BARNES-F16",1,0.788815702699923,1.50580844806736,0.0304809036088673,-0.179329884247164,0.0127129133769654,0.15044169348007
"afranci","CSC226-001-BARNES-F16",2,3.12737700338123,-4.36363558100764,-0.302650035416481,-1.28905085513193,0.00187251706733587,-0.163626963266784
"afranci","CSC226-001-BARNES-F16",2,1.55803450874389,2.18428555403679,0.884169606263175,-1.12946185139805,0.923697622884851,0.154805674057242
"afranci","CSC226-001-BARNES-F16",2,1.05204932119283,1.04181491619119,1.60619944692145,0.549586345966469,-1.25758559203677,0.331683267243218
"afranci","CSC226-001-BARNES-F16",2,0.807078410326677,1.21087484814018,0.417348345851097,0.242427996432647,-0.594338236542561,0.189073357290435
"afranci","CSC226-001-BARNES-F16",3,2.92160074407057,-2.6489891595367,0.435943101767381,-0.503737433210368,0.0295085622017314,-0.0437933246658065
"afranci","CSC226-001-BARNES-F16",3,-9.28963423240716,-0.742645733304279,-0.324946178003532,0.25541283108136,2.59265014767238,-0.953191241782367
"afranci","CSC226-001-BARNES-F16",3,0.690623295708187,1.9560227153476,-1.4642597650005,-0.564402409031147,0.579364445520743,-0.009863638733987
"afranci","CSC226-001-BARNES-F16",3,-11.6443521653385,-1.74929945880698,0.115022272591974,2.5136664214246,7.02804095645514,-3.13230158696734
"afranci","CSC226-001-BARNES-F16",3,0.853039011523714,1.56532580391657,0.627665265265554,-0.315827375745302,-0.0946974542154261,0.290690540113122
"afranci","CSC226-001-BARNES-F16",4,0.427387431475037,1.09271735610153,0.76378866735558,0.214086215821226,-0.773004240874981,0.313113976937225
"afranci","CSC226-001-BARNES-F16",4,2.83965342769689,-4.0123068811199,-0.80627077038928,-0.272575377786035,-0.805519193928868,-0.0522955428396469
"afranci","CSC226-001-BARNES-F16",4,0.442922632254232,1.80850544987705,0.329805720601815,-0.88219887212146,0.579731490861321,0.162646345163992
"afranci","CSC226-001-BARNES-F16",5,0.782397969488879,1.33717946407649,0.223330276119762,0.197056229692867,-0.709711017956838,0.21426225088086
"afranci","CSC226-001-BARNES-F16",5,2.98654913720835,-3.53521034471826,-0.254977789840902,-0.72250388388303,0.234896598643986,-0.0601579210802172
"afranci","CSC226-001-BARNES-F16",5,-2.57965981612909,0.691583022295718,1.08771104172366,-0.977760394541681,0.522036442572887,0.0040105963011651
"afranci","CSC226-001-BARNES-F16",6,1.15912493185332,1.04375694704444,1.69370064326701,0.30247228912142,-0.884824060088268,0.293566547163714
"afranci","CSC226-001-BARNES-F16",6,2.78243088162903,-1.19618102743006,1.8970478431056,-0.0557887097057786,-0.139619545922853,0.0840742332660875
"afranci","CSC226-001-BARNES-F16",6,-1.86923142394816,0.940967915684592,0.812711950520833,-0.968218707157278,-0.156068848935137,0.169222875702259
"cmharri5","CSC226-002-BARNES-F16",1,-0.506479301751606,0.171181553073523,-1.06747556122287,3.19433192849209,1.10066151275795,-1.40431823855579
"cmharri5","CSC226-002-BARNES-F16",1,-1.95948947895087,0.228089629970429,-0.345654417223323,1.8193785134386,-2.00251626001748,-0.0215230891182029
"cmharri5","CSC226-002-BARNES-F16",1,-1.21034399548782,-0.00951174615107125,-1.11961127583844,3.54054151458934,1.36399025663723,-1.6406405350663
"cmharri5","CSC226-002-BARNES-F16",1,0.88633741158953,1.54266314923213,-0.711606376498379,0.339599289349468,-0.797332055980759,0.13382354468581
"cmharri5","CSC226-002-BARNES-F16",2,3.11681036226447,-3.97621001536707,-2.43516548020737,-1.19702095224819,-0.168168235830984,-0.37558522403354
"cmharri5","CSC226-002-BARNES-F16",2,1.53228501578672,1.75119360479458,0.245655017068812,-0.305619823056696,0.0344376511671127,0.197987454038818
"cmharri5","CSC226-002-BARNES-F16",2,-2.86718949453227,-0.866334272511046,-1.54985267394551,4.76857031505224,1.50110328059846,1.85787476752245
"cmharri5","CSC226-002-BARNES-F16",2,0.514052105749878,1.07567953912452,-0.173925074849535,0.85006689213057,-1.4293723251724,0.285665030625439
"cmharri5","CSC226-002-BARNES-F16",3,1.69040159257669,2.32054298337015,-0.662316575516692,-0.858478131338868,0.825314764355147,0.0464056482410388
"cmharri5","CSC226-002-BARNES-F16",3,-1.03986629939913,0.84685435893821,0.47009420298422,0.273840708396989,-1.44464384762804,-0.0467889405744713
"cmharri5","CSC226-002-BARNES-F16",3,2.95705404459086,-3.09646724396892,-0.44437100363612,-0.645444300690561,0.116327035323257,-0.0885354053213616
"cmharri5","CSC226-002-BARNES-F16",3,-0.715782625377903,0.910663327765558,0.125942011975081,0.634881382355179,-1.60144474274058,0.185564738177497
"cmharri5","CSC226-002-BARNES-F16",4,2.64877207777417,-3.20478309647634,0.115582789468206,0.0717812042902174,-0.713779162868282,0.127577649278667
"cmharri5","CSC226-002-BARNES-F16",4,-2.64795271238322,0.414022046023371,-0.40585701698144,1.26476318490401,-1.15751044933452,-0.43076985517221
"cmharri5","CSC226-002-BARNES-F16",4,-0.57906600727031,1.18637123016699,-0.0947187086229167,0.181269433268254,-0.981922066238527,0.150274592609271
"cmharri5","CSC226-002-BARNES-F16",5,3.01508210916615,-3.6780337323146,-0.793995789307393,-0.887057694925732,0.249830523018037,-0.0745164269041312
"cmharri5","CSC226-002-BARNES-F16",5,-8.02388238075104,-0.485555824126251,-1.15739815746593,-0.104224970847391,1.35665278874897,-1.49560981923657
"cmharri5","CSC226-002-BARNES-F16",5,0.235447906144838,0.777211803925836,-0.171449824325222,2.00132930829915,1.74145682830101,0.758622787522494
"cmharri5","CSC226-002-BARNES-F16",5,-2.3938195949837,0.860760405566271,-1.30265154754609,0.419097391118751,-1.39721908350709,-0.39197793756246
"cmharri5","CSC226-002-BARNES-F16",6,1.05578921917477,1.40814881980631,-0.511246350529079,0.890289604750752,2.20329731838758,-1.22942411778592
"cmharri5","CSC226-002-BARNES-F16",6,2.83346281661285,-1.6570086810946,-0.0840928420998523,-0.275477550921835,-0.134237944305146,-0.0689579797635952
"cmharri5","CSC226-002-BARNES-F16",6,-2.47301981656527,0.417466123517905,0.788402508681176,-0.598034269499358,-0.995992823204337,-0.146839667794955
"rjalexan","CSC226-002-BARNES-F16",1,0.608622193852835,1.35709947162804,-2.58633330007551,1.8184972548494,0.127892452966232,2.4510932938737
"rjalexan","CSC226-002-BARNES-F16",1,1.55553795987928,1.7158260699777,-0.104983078579312,-0.0702239056299574,-0.212586575180885,0.159754008188012
"rjalexan","CSC226-002-BARNES-F16",1,-0.833126948007108,0.952432473516484,-1.75496389661298,1.13626965570219,-1.88435686929112,-0.12301703952077
"rjalexan","CSC226-002-BARNES-F16",1,1.1275059957163,1.59433749188868,-0.588165949459863,0.202411588619973,-0.524392070001996,0.169546091203032
"rjalexan","CSC226-002-BARNES-F16",2,-0.538008539910307,0.915598788314225,-0.598274163738581,1.17055129378653,-2.07756999551658,-0.0112254594916787
"rjalexan","CSC226-002-BARNES-F16",2,1.55978408380525,1.79886795023306,0.723134114161555,-0.455213173152397,0.154360731128028,0.207340016641201
"rjalexan","CSC226-002-BARNES-F16",2,2.86352517422443,-2.26510191598038,0.871833810014005,-0.293590261515525,0.119266731268215,0.0378544086466239
"rjalexan","CSC226-002-BARNES-F16",2,1.2497494333434,1.76182632877861,-0.50063435773861,0.0835497754347644,-0.444583686526374,0.113908056859959
"rjalexan","CSC226-002-BARNES-F16",3,-0.144443349857252,1.51668506186953,-0.147119272543253,-0.262424501582046,-0.256692659528839,0.0153611643390438
"rjalexan","CSC226-002-BARNES-F16",3,0.484826235913619,1.75149473027821,-0.866818478439057,-0.159515400448077,-0.371544570233246,-0.14362271388875
"rjalexan","CSC226-002-BARNES-F16",3,2.87270673779222,-2.45914109006541,0.646069509164628,-0.310930577795339,0.20850959967274,0.0418279427172755
"rjalexan","CSC226-002-BARNES-F16",3,1.20063600834464,2.060385601756,-0.422174627174106,-0.52781464027667,0.275063806526853,0.0509266321449878
"rjalexan","CSC226-002-BARNES-F16",4,2.82037948251103,-2.23836166303664,1.33005195282057,-0.114023940497881,0.349921853149703,0.1447154217184
"rjalexan","CSC226-002-BARNES-F16",4,2.76808772320433,-1.76174279304211,1.76701249340396,0.061021380819029,0.337180235136293,0.19770031505185
"rjalexan","CSC226-002-BARNES-F16",4,-0.434688294475255,1.30344744811745,-0.711716543653474,0.376337947033273,-1.22861964197564,-0.0437819465927757
"rjalexan","CSC226-002-BARNES-F16",5,0.990353359831383,2.06577391975508,-1.19300709573293,-0.397115165369452,0.0828601552552524,-0.0904757872039038
"rjalexan","CSC226-002-BARNES-F16",5,2.79281668679551,-2.31828026178347,1.70089759780476,0.00363932018762214,0.542012587770249,0.223508408169372
"rjalexan","CSC226-002-BARNES-F16",5,-2.68683980437524,1.09884377379116,-0.969741630646194,-0.657978062635028,-0.494167540546265,-0.613745884067887
"rjalexan","CSC226-002-BARNES-F16",6,1.51408074470119,1.92258171989087,-0.00963543259961197,-0.571677186271671,0.298439070177142,0.0147559141924835
"rjalexan","CSC226-002-BARNES-F16",6,2.78745389912174,-2.15432617537001,1.59596477769062,0.0136116151369821,0.477750766952562,0.206961764561981
"rjalexan","CSC226-002-BARNES-F16",6,0.770804523971477,1.42258612097868,0.369220650783497,-0.0421482500030253,-0.550517849568119,0.0986085991767847
"rjalexan","CSC226-002-BARNES-F16",6,0.685773416483221,1.47473851873898,0.590385270025925,-0.722834448245306,0.0698411964786624,0.100532685252425
"ajfelion","CSC226-002-BARNES-F16",1,-3.50632381499154,-0.382913744452916,-0.786386264402486,2.18524096437376,-1.42606572090271,1.63873817171747
"ajfelion","CSC226-002-BARNES-F16",1,0.502540708834506,1.26286933067493,-0.0390958024614503,0.280223648678119,-0.895600101654903,0.218255240292566
"ajfelion","CSC226-002-BARNES-F16",1,1.52217917917255,0.992085050489806,-0.213611899750299,1.01697605251303,-1.57583616203502,0.265420024492492
"ajfelion","CSC226-002-BARNES-F16",1,-0.743199750704126,0.796454781382355,-0.237629762349082,0.743658622057381,-1.85569806821389,0.216548500466608
"ajfelion","CSC226-002-BARNES-F16",1,-26.8328235160762,-2.98092894277927,0.197937807774906,-5.03476836329892,-0.0354086132651928,-1.86174755669419
"ajfelion","CSC226-002-BARNES-F16",1,1.0488818159803,1.44060925652589,0.214341617223055,0.128662648794881,-0.628441837671271,0.136433174661239
"ajfelion","CSC226-002-BARNES-F16",2,3.03633824636235,-3.81039764694539,-0.982107828400605,-0.945295502977782,0.101447185733989,-0.158075905863285
"ajfelion","CSC226-002-BARNES-F16",2,3.08244907752924,-3.62493075854997,-2.08291484076843,-1.0969336263365,-0.234855565920343,-0.359286417640573
"ajfelion","CSC226-002-BARNES-F16",2,0.241731931960699,1.32796593639162,-0.324426537336315,0.236935915902118,-0.93536966565629,-0.0466106737231269
"ajfelion","CSC226-002-BARNES-F16",3,1.18277830805955,1.67832677778096,0.57597213531669,-0.5115715288968,0.205076130081862,0.265178282920793
"ajfelion","CSC226-002-BARNES-F16",3,-2.89314819491412,0.510321146324995,0.290840074574717,-0.70422392688418,0.00528815810194264,0.170587982910651
"ajfelion","CSC226-002-BARNES-F16",3,2.7142448541285,-2.9400818841665,0.402715692454797,0.193501129805693,-0.77547698454535,0.0834716990397646
"ajfelion","CSC226-002-BARNES-F16",3,0.0959295247012271,1.60745713168916,0.504165001870874,-1.23864847540663,0.846523999452801,0.378576725996861
"ajfelion","CSC226-002-BARNES-F16",4,3.16955373103755,-5.14849464025827,-1.85566151577508,-1.58108703448805,0.162424411210136,-0.203042354076363
"ajfelion","CSC226-002-BARNES-F16",4,2.81306019049483,-3.66426718580123,-0.600359543967255,-0.19088338784282,-0.894421376879489,-0.0531864145773088
"ajfelion","CSC226-002-BARNES-F16",4,-1.73862648143459,1.35647331913252,0.413284028248765,-0.971339143311806,0.0828612474548619,-0.171808349382348
"ajfelion","CSC226-002-BARNES-F16",5,2.65302094987051,-2.76726212672455,0.0516638829491162,0.0727263642539155,-0.966935101606567,0.0588145582608365
