"student","course","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8"
"mmahmed3","CSC226-002-BARNES-F15",-1.39067985301857,2.14155948130702,-0.327355230534663,-0.541055067893965,0.142976248435938,-0.907478501610074,-0.363720660965582,-0.160937029715141
"twalff","CSC226-001-BITZER-F15",-3.41659719177306,-2.392082317864,-0.410848628377151,1.20597995040179,-0.529192782100578,1.07120998849767,1.27939449134303,-0.13639217454143
"twalff","CSC226-001-BITZER-F15",-0.997888068779028,-0.551956221086283,1.74313386679376,0.420304830599815,0.75089713892694,0.175474857311173,0.0220195407181413,-0.707194559200101
"twalff","CSC226-001-BITZER-F15",-3.34874073135272,-2.46603415848898,-1.5931983157471,0.643803677829039,-0.598572227602854,1.83595141678633,1.93183220372784,0.446419476597655
"twalff","CSC226-001-BITZER-F15",-1.26981875211424,0.659445129651578,1.47062390255278,1.21634588269948,-0.577668892999693,-0.118939688279511,-0.344289071863854,-0.395345415484806
"twalff","CSC226-001-BITZER-F15",-3.15067990125373,0.0769074128644018,-0.0665368921477923,1.41541778347617,0.369918398101304,0.376783902045406,0.376979915640297,-0.128197460279098
"twalff","CSC226-001-BITZER-F15",-0.28503479304561,1.53770726478523,1.52894965209539,1.21412530782694,0.648190072304936,-0.828762030977944,-0.776516666510123,-0.324506458323315
"clredmon","CSC226-002-BARNES-F15",19.023685586087,-1.69184278795491,-2.47273566366183,0.494685903190303,0.0881635061483516,-1.01203862007544,-0.440034096448495,-1.91449884072126
"clredmon","CSC226-002-BARNES-F15",-1.99381999549194,-3.52396659872904,-2.90086557776624,0.133781109773886,0.176436087277923,1.81545003772753,0.409671988747845,0.705801968186228
"clredmon","CSC226-002-BARNES-F15",7.88859782188053,-0.732770746010621,-2.92541737591792,0.548617348969128,0.61113298938429,-0.531307277926871,1.07677757107924,1.36792153465269
"clredmon","CSC226-002-BARNES-F15",-1.15172888260528,-0.391491355613057,-1.87218126140176,-0.187344718256899,0.383017957055873,-0.131659543023921,0.976473077505949,-0.645574961700315
"clredmon","CSC226-002-BARNES-F15",-3.64167239964473,2.27260082920352,-0.848839336903139,0.102365648338462,0.143895778715825,-1.17552795057939,-0.713827802161732,-0.544018747199648
"clredmon","CSC226-002-BARNES-F15",3.90404224535596,0.769300757250695,-2.06067692027208,1.02959672142079,0.369874828543632,0.413694739471683,1.34601989750736,-0.430335928840397
"jadrum","CSC226-001-BITZER-F15",-0.79072289536477,-4.12472758220455,-0.501124790446365,-0.958285262175956,1.09214227936775,-1.66160694434015,-0.62312582190011,-0.0700673757739911
"jadrum","CSC226-001-BITZER-F15",-3.26331438695397,-0.469947119103972,1.30590035756435,1.11940893037699,-1.63115467355645,-0.243296760184465,0.138655983072043,-0.457190806440384
"jadrum","CSC226-001-BITZER-F15",-2.05667958499853,0.500721390594369,-0.62641009918018,-0.959791216899971,-0.0685108375376632,0.314428290421739,0.548933008325077,0.181785330167324
"jadrum","CSC226-001-BITZER-F15",5.72649298505669,0.871818067536525,0.468300541332229,-2.61537655065707,-0.246834808799986,0.486292589725284,-1.62462092001694,3.04052746251437
"jadrum","CSC226-001-BITZER-F15",2.04731032832053,-4.10565302723506,-2.08180863291561,1.92241452167592,0.445743819660878,-2.52283602179874,0.00434565140085889,1.14944830198396
"jadrum","CSC226-001-BITZER-F15",-2.23255571144202,1.8253366232906,-0.147791343215147,-0.159195554204223,-0.143271459660479,-0.952654572778656,-0.546598885217608,-0.311402327663492
"sccantey","CSC226-002-BARNES-F15",-0.492954218583538,0.469134670830988,0.620538809439755,-2.03521785380557,0.100135512514604,-0.634608214047897,-0.602627096431347,-0.0610194406928703
"sccantey","CSC226-002-BARNES-F15",-2.42588539598114,0.76573398532378,-0.237309561044932,0.221302822186663,0.083056631851707,-0.210325560907027,0.0535643999539799,0.016990501773973
"sccantey","CSC226-002-BARNES-F15",-2.48735720609679,0.638508672536538,-0.136956760810887,0.526228415198149,0.218518754648162,0.181639838877376,0.218397306357134,-0.0426517171853599
"sccantey","CSC226-002-BARNES-F15",-2.17376362948508,0.973867547151339,-0.0156656938491358,0.0255425964977068,0.407249740365259,-0.0725514406360353,0.0580929563578983,-0.228549845157528
"sccantey","CSC226-002-BARNES-F15",-3.06308703897093,-0.874856936356307,-0.992711209415552,1.02540698204231,0.501615063133419,1.23977028237912,1.12940269271496,0.434186560547112
"sccantey","CSC226-002-BARNES-F15",-2.79290322005404,1.76198588651739,0.0255887283526749,0.0704111522462892,0.371627361516619,-0.874967752569939,-0.433998879784385,-0.433293370508502
"jchen25","CSC226-001-BITZER-F15",0.697176439996726,0.0879480923642604,1.52867126811629,-0.720330567214324,0.132418599988142,0.106377964057879,-0.14623471730102,-0.998459167867657
"jchen25","CSC226-001-BITZER-F15",-2.69156789726634,1.01125452121314,-0.0434230861784981,0.190570550379877,0.398857532941998,-0.282014228829304,-0.0653216509431056,-0.418767892515359
"jchen25","CSC226-001-BITZER-F15",-3.08848375379474,0.721996079726045,-1.11148573089237,0.471374306589233,-0.0420771400869156,0.0950423278958133,0.340073087177073,-0.0989488417257864
"jchen25","CSC226-001-BITZER-F15",0.631039402019134,1.24740721066851,0.277957692494603,-0.0418906818752001,-1.11850326347469,0.0101553051325832,0.0988008195299884,-0.754529461346039
"jchen25","CSC226-001-BITZER-F15",-1.80547430320494,1.3813315253717,-1.45767255754829,-0.299330567779181,-0.276160451023611,0.125161579383881,0.0144031570682588,-0.111844005129294
"jchen25","CSC226-001-BITZER-F15",-1.73210350785453,2.33520135272998,-0.963247576339927,0.368173515720235,-0.15231175339024,-0.883587583384556,-0.952803139351866,-0.726606495465579
"xma5","CSC226-001-BITZER-F15",-1.88841670274225,-0.171231752035165,-0.165937840004256,-0.786338260070739,0.297462317963044,-0.615319992985021,0.260336693533173,-0.6494951504131
"xma5","CSC226-001-BITZER-F15",-3.24343272625405,-1.80365150637429,-2.01209264711386,-0.523219505808085,0.244520751168249,1.24805484603772,1.65733568368963,-0.0270764850685505
"xma5","CSC226-001-BITZER-F15",-3.0505196802154,0.545644853117242,-1.35548847421621,0.549574808492931,0.353152215068208,0.319617856043742,0.489603887777479,-0.189882650838878
"xma5","CSC226-001-BITZER-F15",-1.41433253727204,0.763357712703578,0.701684045958143,-0.458293287190527,0.650090402313341,0.0264362429973374,0.24358288938018,-0.0954029446108904
"xma5","CSC226-001-BITZER-F15",-2.47472832489502,0.701206907807181,-0.639338578542556,0.301497483270512,0.452267585096711,0.282689072604013,0.46267142671688,-0.0273796684716319
"xma5","CSC226-001-BITZER-F15",-2.42167534483588,1.95049616093638,-0.651034769958836,-0.441440846245788,0.0987013023628026,-0.774787065513675,-0.205764007105737,-1.12025689496728
"zhuang4","CSC226-002-BARNES-F15",9.42704494039959,-0.947120914035655,-0.97103939908253,-2.20893754253238,-1.94167534676604,1.21299680213631,-0.786098745092033,-2.90247125835921
"zhuang4","CSC226-002-BARNES-F15",-2.50489322428256,-0.419895148724254,1.36397415873598,-0.148640315636399,-0.709756520907343,0.133606056723517,0.0545014165947982,-0.409395265718699
"zhuang4","CSC226-002-BARNES-F15",-1.98684600701267,-0.586394266306797,0.554491247419499,1.03274045971221,0.372275261854532,0.00365812099965212,0.467699248431656,-0.112035776112718
"zhuang4","CSC226-002-BARNES-F15",-2.56536329024989,-1.74840136638665,0.747348640835001,0.37195932095639,-1.71960577165869,1.15798337348706,1.2147738507182,0.342011492561513
"zhuang4","CSC226-002-BARNES-F15",-1.3990391048873,-0.747723891528581,0.377578408679234,0.608789789483821,0.645068514993631,-0.217137462095944,0.501563864208344,0.403575021228663
"zhuang4","CSC226-002-BARNES-F15",-1.78995032994725,1.7804686184969,0.329350306423877,-0.00375309038014848,-0.322776239427709,-0.934949873767834,-0.393943305416929,-0.372179405527063
"cwtait","CSC226-002-BARNES-F15",-0.642732475024011,0.0128109128105643,1.11194841437086,-0.341856920708044,0.468334480981598,-0.473860301645534,-0.23554685087891,-0.0595106136071067
"cwtait","CSC226-002-BARNES-F15",-3.2323687191838,0.761349835632871,-0.821803371442363,0.18177060115005,-0.107505979581832,-0.26056503518336,0.115292980606251,-0.313712945188612
"cwtait","CSC226-002-BARNES-F15",-2.40401601883289,0.824000405278981,-1.0748056569581,-0.0446900183789664,-0.109159959550911,0.173658197341042,0.205885919572358,0.0711508671872225
"cwtait","CSC226-002-BARNES-F15",-2.95081909173165,1.03651508224643,-0.99938773039569,1.57714807528084,0.409604674121276,0.0417239855527799,-0.213174787826129,-0.0787637671352003
"cwtait","CSC226-002-BARNES-F15",-1.03574624947494,1.40704439732586,-1.07833816655978,0.0172898273838969,-0.14705549274242,0.132978529714444,-0.160192379141114,-0.0386359757507573
"cwtait","CSC226-002-BARNES-F15",-1.31040029816631,2.21026399516026,-0.513632065513526,-0.255578032296078,-0.0126072813562643,-0.925778588625779,-0.521861783905874,-0.283711525954853
"cjlach","CSC226-001-BITZER-F15",8.81760955377563,0.0786429838207755,-0.589994021387338,-3.78939393280994,-0.338995281194889,-0.158212490689081,-0.453512575938881,0.772845017956979
"cjlach","CSC226-001-BITZER-F15",-0.326539871720809,0.441290243923527,0.49626813893429,-1.90257517389939,-1.05398705418347,0.160203291477793,0.256054979026269,0.163832997182201
"cjlach","CSC226-001-BITZER-F15",-2.58601949891323,-1.60551367861061,-1.1333801576415,-1.12132759018342,-1.00023112818569,1.51160452346087,1.72027553403964,0.677166130693285
"cjlach","CSC226-001-BITZER-F15",6.29799884743601,1.51172421574914,0.0133644032905717,-2.90179203919807,-0.821476587271342,-0.109377014126957,0.372985301927361,1.65595844466321
"cjlach","CSC226-001-BITZER-F15",-2.07905995852382,-1.07342100550609,-0.499855486730934,-1.54560554954156,-3.14708684891855,0.974836562883821,1.39311018932415,1.07206825842007
"cjlach","CSC226-001-BITZER-F15",4.08895967704975,1.20036014909833,0.266729708274024,-1.14840580669718,0.530660658607101,-1.13756848292638,-1.11699218982791,1.76016834767597
"jetubito","CSC226-002-BARNES-F15",1.56394143178245,0.420179020808208,-0.239260876514519,-1.07846275362735,-0.723391227203555,0.758292629856858,-0.82164577920487,0.150496332628404
"jetubito","CSC226-002-BARNES-F15",-3.56428857638855,-1.59140155801956,-2.37747299857872,0.292864683086757,0.227553293167986,1.17874391671663,1.51726676282919,0.242983219562674
"jetubito","CSC226-002-BARNES-F15",-2.35759779205614,0.444480158248805,-0.47853125070759,-0.63291561594016,0.106046803422198,0.265086504872962,0.525084858267576,-0.188860608576285
"jetubito","CSC226-002-BARNES-F15",1.66883521704104,1.70415703581724,1.03636784974346,0.529300644628763,0.593296355293322,-0.0386686741875477,-0.261781385884668,-0.0804649205062823
"jetubito","CSC226-002-BARNES-F15",-1.76976839618333,0.886113218039307,-1.24442927621512,-0.443139851605113,-0.115410648773787,0.239816025053256,0.0797742352035609,-0.156392840343059
"jetubito","CSC226-002-BARNES-F15",-3.23221945408356,0.430866121380657,-1.62252534846984,0.969160072514091,0.291043264686831,0.357270930676452,0.30131808453368,-0.135731661248681
"sabhalo2","CSC226-002-BARNES-F15",2.0115545450617,-4.20894048235938,-2.51590065361025,-3.36156822648585,0.79240093542155,-3.12715241590912,-2.24043906440095,1.6580431957833
"sabhalo2","CSC226-002-BARNES-F15",-2.15946001018674,-0.218566508805917,-0.853830442338117,-0.538554731312983,-0.0104625979785705,-0.151736643089015,0.521471751010891,-0.269480086058655
"sabhalo2","CSC226-002-BARNES-F15",4.11830382987731,-0.952684685533858,3.37062354744278,-2.13429620169711,1.41136150656039,0.432522219911052,0.574552768213091,0.532844161007952
"sabhalo2","CSC226-002-BARNES-F15",-1.20834412071746,0.788092387140388,-0.187199689943366,-0.54216955832096,0.20273701792619,-0.0207021630150362,0.0413537342139728,0.0653422080720742
"sabhalo2","CSC226-002-BARNES-F15",3.94146155987689,1.30582541051949,-0.507983188221679,-2.19765739486199,-0.110335340991502,0.422917816027062,-0.249180009839904,0.793419197823391
"sabhalo2","CSC226-002-BARNES-F15",-3.24782464087234,0.193973014869786,-1.01770318451469,1.20005878892988,0.552848664857645,0.381533370048078,0.383386285703074,0.0129162557442957
"ejmunoz","CSC226-001-BITZER-F15",-2.74714349340213,-2.21156232646048,1.22060268641972,0.0496745923740087,0.905769976840361,1.14679486417016,0.597320534356599,-0.642107115141854
"ejmunoz","CSC226-001-BITZER-F15",-3.33966515767137,0.711694631840194,-0.811135240178915,0.57524262239562,0.0391095062157244,-0.219000217678577,0.0957003477448407,-0.398388513000049
"ejmunoz","CSC226-001-BITZER-F15",-3.05991852540846,0.398333793932112,-0.961130811450222,0.761101311877038,0.117998828403351,0.284915579168363,0.388297143656662,-0.0666103472457999
"ejmunoz","CSC226-001-BITZER-F15",-1.44887678732691,0.75096476533203,0.353081863808878,0.358944998338391,0.567433087623679,-0.0344487746352225,-0.295407063567346,-0.0034528809987756
"ejmunoz","CSC226-001-BITZER-F15",-2.25028387853782,1.10759325629662,-0.955969738814208,1.17141379400637,0.107727898693504,0.15057212772664,-0.117710786870663,0.0656293868553806
"ejmunoz","CSC226-001-BITZER-F15",-2.78849576122394,0.232762464861459,-1.08461148510777,0.215796851682414,0.187583199292923,0.277999667361201,0.405772288318508,-0.0586224239708417
"gsflinch","CSC226-002-BARNES-F15",-2.5467041522545,0.153025441497024,-0.959697064573393,-0.74220783655828,-0.0745994748113944,0.135725647436874,0.168669600348975,-0.106458141252874
"gsflinch","CSC226-002-BARNES-F15",-1.60563249788971,-0.350754913634998,-0.900584574986961,-1.22060572550126,-0.33222985536157,-0.485417962206814,0.427878962245503,-0.28061029586558
"gsflinch","CSC226-002-BARNES-F15",-2.87538870884105,-0.264015459155691,-0.511971165010691,1.28482832683001,-1.73683025441656,0.24838382523275,0.503159182161341,0.186046738409002
"gsflinch","CSC226-002-BARNES-F15",-2.9395002659475,0.577442467948402,-0.889724117987892,0.6872714482478,-0.0570963851270173,0.257739715040204,0.016877359578629,-0.051312753639291
"gsflinch","CSC226-002-BARNES-F15",-2.25652440500222,-0.110639556572532,-1.57989410470244,-1.1168265347763,-0.563327410264852,1.02652600211265,0.923378096881058,0.265519186965083
"gsflinch","CSC226-002-BARNES-F15",-2.60336604074779,1.96495080198237,-0.452264469838621,-0.258608286231567,0.113120010540297,-0.933310871824289,-0.438051720133248,-0.503757263257079
"swmay","CSC226-002-BARNES-F15",1.26036643153733,0.91336987835945,-1.44739101864501,-2.10012210231522,-0.310781786906943,0.446980199602073,-0.327122917307637,-0.690683770575703
"swmay","CSC226-002-BARNES-F15",7.76819430199708,1.46458010930671,-2.40101588371763,-1.30294018258488,-0.345977792629444,-0.360693871777564,0.7886588574731,0.165559329535646
"swmay","CSC226-002-BARNES-F15",-0.44357914643844,1.52963398146144,-1.46951965129436,1.85760946839257,0.31369135391146,-0.457952952838646,-0.222578366446969,0.573997872367146
"swmay","CSC226-002-BARNES-F15",-1.07473687709664,0.877070217584239,0.767148081997765,0.411096759940696,-1.48899327998705,-0.34757694822894,-0.0717384093621179,0.880491116712683
"swmay","CSC226-002-BARNES-F15",-3.16468335563609,1.47592591098993,-1.03142104643668,1.49322532298698,0.401893664952116,-0.285599659848733,-0.179290753681721,0.0722742267569636
"swmay","CSC226-002-BARNES-F15",-2.23895331742116,1.68973843113526,0.471782717304697,0.367184228650631,0.405519368246727,-0.912198953826615,-0.581847824078949,-0.285289940181542
"allee5","CSC226-002-BARNES-F15",-0.883949889850655,-1.86774403374816,-0.639218920729539,-0.548175289284786,0.1567238337205,-0.966832788690878,-0.186374679738222,-0.268822855009459
"allee5","CSC226-002-BARNES-F15",-3.32725071224045,-1.97892106044443,-1.29214384470011,-0.511520145677178,-0.461378833855006,1.06780371879842,1.51160554804223,0.133167579970088
"allee5","CSC226-002-BARNES-F15",-2.16486685505155,0.289249366591889,0.419763975232664,-0.283029794270881,0.39199786962643,0.0397585588581791,0.246468957573498,0.032612457004371
"allee5","CSC226-002-BARNES-F15",-2.25581481224863,0.877659098740957,-0.700791721777405,1.13430916176553,-0.0749439447480688,0.329968723681864,0.211685263836111,0.352538553273668
"allee5","CSC226-002-BARNES-F15",-2.87409174225774,0.829279758144126,-0.513613821886789,0.856186751904173,0.377220097461752,-0.247786822767996,0.00593090697727947,-0.218881191575848
"allee5","CSC226-002-BARNES-F15",-0.763892022707698,1.65577720085819,-0.366350410691922,0.320181177248091,0.00207843826359135,-0.0962895814248989,0.00979815775056269,0.487132222487595
"csdennis","CSC226-002-BARNES-F15",13.0642766974204,-7.31882020377981,-6.49264346347589,-2.75832897394521,-0.668751224244071,-0.0883675333342708,-6.56556098387659,0.283225568816285
"csdennis","CSC226-002-BARNES-F15",2.17215444308727,-3.08459916762885,-3.69230504235692,-0.717956968294087,-0.460946650353795,-0.375523519076279,-0.614058586658264,-0.470273490540273
"csdennis","CSC226-002-BARNES-F15",1.56186091124243,1.55642727807272,-1.35982497317593,-1.49603858237135,-0.764633358159071,-0.09612907345509,0.422595578800927,-0.305252964107554
"csdennis","CSC226-002-BARNES-F15",12.287771308174,3.25768176132556,-1.48310449608182,0.871500469471672,-0.799201598291383,0.489192074416161,0.650232401397899,-0.59343052826929
"csdennis","CSC226-002-BARNES-F15",0.728378017298565,1.21374634362841,-1.05493789490262,0.269102721811504,-0.487693858281642,-0.152322295187412,0.608835370322973,1.27535410329721
"csdennis","CSC226-002-BARNES-F15",-1.25192869067288,1.03829399934408,-0.745364810221199,-0.668187411135223,-0.842511719541116,0.23489671710032,0.190857511308801,0.585787235015822
"mehess","CSC226-002-BARNES-F15",-0.476733571808514,-5.67857034709454,2.29523921338507,0.334497133454957,0.397312855960407,3.49667778560095,-3.14847555563565,-2.48520933088984
"mehess","CSC226-002-BARNES-F15",-2.88454953216926,0.200574917638764,0.796248134272698,-0.340592381396151,-0.172713521998943,-0.22792103848803,0.132389715199441,-0.431666117790344
"mehess","CSC226-002-BARNES-F15",-2.57339862428632,0.102104541899206,-0.154994108578047,0.733690902791658,0.41331447757594,0.38028174497204,0.223728883476001,-0.314682346183763
"mehess","CSC226-002-BARNES-F15",-2.68860638448358,-2.81572445222303,-1.47649621532312,0.581931302970581,0.260012553489644,3.31725957330984,0.134163961828079,1.06452295656718
"mehess","CSC226-002-BARNES-F15",-3.03570255409194,-2.24916306315971,-0.00959176658611442,0.3954005208336,0.322984745890013,1.56626124163293,1.51011288797834,0.121976118402112
"mehess","CSC226-002-BARNES-F15",-2.01984861540629,0.633342804115179,0.289963030875308,1.23329078996179,0.0641658763886677,-0.82052480290193,-0.642636509195143,-0.864177623850727
"ajschofi","CSC226-001-BITZER-F15",1.43317730979588,-1.24845303143696,-0.969667228435784,-2.27449642620992,-1.29887294005305,-0.642840400669399,1.05705743349684,-1.34504011403947
"ajschofi","CSC226-001-BITZER-F15",-2.07641816465583,1.05658032187282,-0.777582837730584,-2.06536031152535,-0.0956194828866477,-0.302857431230028,0.31787713702408,-0.305253059522841
"ajschofi","CSC226-001-BITZER-F15",0.97078912534334,0.216857190275953,-1.01146379482281,-3.80428663212238,-0.388131161158658,1.18512888731536,1.34041635565127,0.196797402160289
"ajschofi","CSC226-001-BITZER-F15",-2.20423459740136,-0.497796770232108,-0.996659150713133,-0.862240141481289,0.302629357836359,1.02468256997025,1.1186004798985,0.17295824265164
"ajschofi","CSC226-001-BITZER-F15",3.25909144862969,-0.587931522230602,-2.26890897033808,-1.15710076106716,0.0639546496348758,-1.15328312341022,-1.18861006247921,0.0801915059162828
"ajschofi","CSC226-001-BITZER-F15",4.41044194934788,-1.76713538581277,-2.80045344945464,-0.179060856502065,0.0417106544732748,-1.09771431646575,0.643983935854506,0.504335789273536
"jpsarle","CSC226-002-BARNES-F15",16.1940264476059,-0.60427067503902,-2.64078717879033,-1.35780399290238,-0.589366008850753,0.574017308456839,-1.8528284516358,-0.115025972738421
"jpsarle","CSC226-002-BARNES-F15",-3.54996454175316,0.286291585699519,0.154746659718766,-0.714420459108053,0.571031126663218,-0.95836079818671,-0.28929263090112,-0.741173122762969
"jpsarle","CSC226-002-BARNES-F15",-3.40176984850083,-4.38374701940656,-3.83173848816822,1.8826792288968,-0.0200691920759697,4.52294809947882,0.503485617023683,1.41895394781097
"jpsarle","CSC226-002-BARNES-F15",3.20839774244303,2.02378279493969,-1.09350374142087,-0.0705401086019666,-0.80489086067454,0.821091166208131,-0.404200244757653,1.75160438939835
"jpsarle","CSC226-002-BARNES-F15",-2.38301800603903,0.130618348441852,-1.14198318906128,0.133029951148421,-0.409419141108241,0.667199515951533,0.451790565339561,0.501123694850569
"jpsarle","CSC226-002-BARNES-F15",-2.65519607301895,-1.10457342391398,-2.4410082006569,0.818791543927227,-0.329382915801311,2.4011889070873,-1.53727060896857,0.465170656165181
"pkhanal","CSC226-002-BARNES-F15",-1.80748400159812,-1.94015764976589,3.2079196170175,0.677623556818359,0.879398433390722,0.91184705040219,-0.943226715191561,-1.49500093600226
"pkhanal","CSC226-002-BARNES-F15",-3.28095435266684,-2.24484390946454,-1.4467065378766,-0.291935784851039,0.52938933692007,1.36449410567814,1.67420587738461,-0.0720427899407181
"pkhanal","CSC226-002-BARNES-F15",-2.11578341838908,-0.819475438501104,2.4721151237985,0.789189056258182,-1.83823571104379,0.165195958649749,0.388866914736108,-0.210471756069829
"pkhanal","CSC226-002-BARNES-F15",28.4216214641719,5.527914818697,0.359390560806919,9.28440081245452,2.96197278978291,1.50334896291711,3.86269021153807,7.07401257769564
"pkhanal","CSC226-002-BARNES-F15",-2.01998795208084,1.33347430759709,-0.715723488330302,-0.36428684113699,0.0697339939323697,-0.182204897697469,0.283883393526996,0.13699947021373
"pkhanal","CSC226-002-BARNES-F15",-0.748280591963353,1.61234844409144,-0.589399453850744,0.251553056938969,0.123684360053326,0.0504306979195662,0.182328923441444,0.460753457612584
"vtrenich","CSC226-001-BITZER-F15",-2.69782805069337,-5.44588140066771,0.348201341840324,1.86046665525727,-0.669473021026477,4.11266098420086,-0.758039620056155,0.532168627404849
"vtrenich","CSC226-001-BITZER-F15",-2.7354317688275,-0.430398029592084,0.623127088278277,-0.532306502992621,-0.275129823743679,0.201305195040883,0.138614527018877,-0.281019572022361
"vtrenich","CSC226-001-BITZER-F15",-3.09810214960185,0.166975927514429,-0.628752866031892,0.552706864683348,-0.074452236334522,0.304387162625442,0.479252204930866,-0.0937714226534912
"vtrenich","CSC226-001-BITZER-F15",-2.88942863248724,0.0979558224588672,0.639214324974339,0.67070213123376,-0.605329547635555,-0.00344112389765425,0.197178061373824,-0.299785865009876
"vtrenich","CSC226-001-BITZER-F15",-2.08156467952758,1.0394741005368,0.915929139157714,1.0720488398371,0.325779945581973,-0.295384106479179,-0.24950667357193,0.19508166954778
"vtrenich","CSC226-001-BITZER-F15",-3.04855961446034,-0.446905403953732,-1.24591618297847,2.95553685214259,0.0627862843262127,1.90145246598097,-4.16057486697239,0.153704584275407
"rmstrube","CSC226-001-BITZER-F15",-2.31564521619297,0.54325626990552,-0.857510332522749,-0.391707543625853,0.270317647904232,0.378219861838158,0.558240585797643,-0.064048338761347
"rmstrube","CSC226-001-BITZER-F15",-0.342378800208397,1.39749812314088,-0.158173120165023,-0.0387607824368686,0.395408881905189,-0.535374712065768,-0.151130136413504,0.110801326813044
"rmstrube","CSC226-001-BITZER-F15",-1.86199244149889,-0.154533741537857,-1.67776078581534,-1.28771808367388,0.00727424894008803,1.29537984488587,1.38408489102436,0.352526648071431
"rmstrube","CSC226-001-BITZER-F15",7.74013738714413,1.36291061636534,-0.847071621859092,2.4558069964232,1.00540126491078,-0.854987943475874,0.479017097165423,0.56079404652346
"rmstrube","CSC226-001-BITZER-F15",-2.34849298466149,-0.657511497535191,-0.488105624805011,-0.742804541317715,0.586782398171426,1.15670695651373,1.24678085660674,0.433036119027228
"rmstrube","CSC226-001-BITZER-F15",0.238646629066179,2.32290133646109,-0.422688166261561,-0.669662475185355,0.153528699103953,-0.90937157314396,-0.533771646997079,-0.146095877961302
"pttemple","CSC226-002-BARNES-F15",-0.922133513875936,-2.86991360767172,-1.83088753998359,-0.0631509961513323,0.388151508340261,0.968360820689868,-0.996582199271915,-0.314010966459478
"pttemple","CSC226-002-BARNES-F15",-2.75148326754237,-1.38216080712897,1.43099139562751,0.616271988201859,1.43099565718978,0.334670299083255,0.407570042638693,-0.56884324790599
"pttemple","CSC226-002-BARNES-F15",-0.554583855482587,0.0917953948193382,0.78311090220026,-0.955655526087221,0.70281013356837,0.330534759241009,0.578326436066478,0.139987286842476
"pttemple","CSC226-002-BARNES-F15",-0.0658356483674163,2.08294268977586,-0.310702741756482,1.0394313610349,0.114456331940667,-0.309401675042467,-0.595452213968388,0.248088732742129
"pttemple","CSC226-002-BARNES-F15",-2.12333367514084,1.21777423601963,-0.719156454016902,0.517696886140486,0.37108096968255,0.110168495780854,0.172137886273579,0.14152924035302
"pttemple","CSC226-002-BARNES-F15",-2.10098421536401,2.29922037988648,-0.435008393928085,0.881102281019641,0.240732374597759,-1.00489357508251,-0.82594623129388,-0.335209259454953
"nvarma","CSC226-002-BARNES-F15",2.4362560842073,-7.21971757264512,-0.133329912955167,2.0451833403237,-4.6706589281587,-3.75438463875437,0.717654338568104,0.448293699078152
"nvarma","CSC226-002-BARNES-F15",-1.08731656669027,-2.17259925703138,-0.265729144771647,-0.50855824638487,-0.369606463478387,0.288059529885503,0.92786136427879,-0.292734512418425
"nvarma","CSC226-002-BARNES-F15",3.60130253702751,-2.62272891219763,1.36100257835314,0.343177209195251,1.02209740251126,1.12671743291631,-0.209003260545128,0.809514680956284
"nvarma","CSC226-002-BARNES-F15",5.95091659589913,-1.61167126639524,-0.106584165211579,-0.143217790804001,0.889296102336478,-0.954209968959739,-0.0263041124122117,0.039444768557897
