"student","course","PC1","PC2","PC3","PC4","PC5","PC6","PC7"
"ssyed2","CSC226-001-BITZER-F15",-1.36276163789041,-0.959705681842692,1.95285709121724,-1.43434249629818,-1.14091425586198,0.441770503417208,-0.274710586824915
"mascaram","CSC226-002-BARNES-F15",-1.3007632070824,-0.634207545476981,-1.49484231728942,0.0708792841121275,-0.975689411079056,0.426507880034195,-0.244913909086416
"slee49","CSC226-001-BITZER-F15",0.882298641405636,0.377413816185533,-0.92624676939747,1.49336335267188,-0.897658826548846,0.506841420093618,0.399554381792637
"jwstanl3","CSC226-001-BITZER-F15",-4.15231890515506,-0.738085048907308,-1.62454681899064,2.77858795214064,-0.783305285179459,0.131676286459447,1.3537645701584
"snturner","CSC226-002-BARNES-F15",-0.666976986336543,-2.21203267548508,0.0186148955838304,-1.0522629964308,0.169346008905736,0.077815551848265,0.200891159128748
"yliu59","CSC226-001-BITZER-F15",13.7065598142759,-0.657699069015909,-0.675602587689469,1.31865449769828,-2.827427660788,-1.78956886021856,-5.39142056437777
"skang7","CSC226-001-BITZER-F15",-1.97475473139278,-2.99379511864208,0.527014381106664,0.893623036016563,1.02736347486497,0.267131384231928,-0.542619362536037
"kdbeall","CSC226-002-BARNES-F15",3.83690579977479,2.32812895069285,-2.30603635243764,0.898890838415969,0.172312927608745,0.47834744466867,-0.794779563076459
"smayes","CSC226-002-BARNES-F15",-1.88377314461763,-2.25437324196496,0.0679461151675832,-0.353889612970834,0.121331052885753,0.148837038836338,-0.194559765028826
"lrrumney","CSC226-002-BARNES-F15",-2.38548565272634,-3.70577087379815,0.345881992629172,-0.778379704484603,-0.112130767991686,-0.0143071071122119,0.0370532285348575
"kgjones3","CSC226-002-BARNES-F15",-2.78862106225969,-2.26887941231519,0.319812176407349,1.85738563014113,0.094754731637816,0.25590033878546,0.358275029311126
"acallred","CSC226-001-BITZER-F15",-0.959864196466454,-2.09588447318572,-1.0057413637937,0.905063491911191,0.286461365590316,0.165426958893783,1.44865176151724
"nabruins","CSC226-002-BARNES-F15",-3.2992583623974,1.41751420355049,-0.0911983221526388,-0.0963141675694597,0.324926602290215,0.735293215397781,-1.38996767866483
"yhuang30","CSC226-001-BITZER-F15",-1.40033373993972,-1.03819191721362,-1.72184792462764,-1.99483852631463,-0.612473166128135,0.0541820966083742,0.461361594081844
"tkalexa2","CSC226-002-BARNES-F15",-4.27561909305762,0.739835265153997,0.204364959234637,2.00151032617681,-1.01168779075853,-0.153264926887451,1.0339721372038
"awpoppo","CSC226-002-BARNES-F15",1.40267350276001,2.50904501587289,3.3093718606464,1.68150782842119,0.981258344385494,-1.10525833501333,3.49105273930658
"wctoohey","CSC226-002-BARNES-F15",-2.89544235654449,3.63227422881283,-3.45294340125259,1.32685201992456,-2.320770329735,-0.599322286345947,-0.397859793676914
"rjpatel2","CSC226-002-BARNES-F15",-1.11183384865001,4.35743229472099,-1.03023665966396,1.22480644124881,-2.89552264248807,0.761085583608495,0.766623548501677
"nkblankl","CSC226-002-BARNES-F15",23.980199503963,-2.57242808477142,0.147852370964704,6.38120346955492,2.12770206421415,2.74744420251832,-1.76111197935492
"jmreesjo","CSC226-001-BITZER-F15",-0.495737555333855,0.656663985150013,1.36035303073471,-1.42412907838023,-0.375939437805551,0.544154256641934,-0.280994237380163
"jkburney","CSC226-001-BITZER-F15",2.05082157734871,-2.09170787203524,-0.929363654917892,1.00063172927811,0.0281521189875846,0.712744633652886,1.18830028253368
"rrichar3","CSC226-001-BITZER-F15",-1.02760832705377,-2.06040865052946,-2.19837981255385,2.78929430426976,-0.0739730359411461,0.588017874164024,1.62919067310906
"agescoba","CSC226-002-BARNES-F15",-4.43892776446372,-1.39141323641395,0.980831310042753,0.481710525503547,0.00947129555356734,-0.450129926672375,-0.503285141117499
"gwaugsbu","CSC226-001-BITZER-F15",1.14527899100699,-1.50516382892715,-2.18965455577526,-1.21931150416103,0.669059954698422,-0.249384892493899,0.323697150612125
"tcunnin","CSC226-001-BITZER-F15",0.742950105141962,0.56136895861656,-4.07621183677204,-0.467608815540531,0.515376166701049,0.4105584554726,0.150524821170369
"eli4","CSC226-002-BARNES-F15",1.58631767076283,-2.06112853292242,1.30030518388393,1.03570659361,0.374913607680947,0.882663285920597,0.052522700242572
"btnguye3","CSC226-002-BARNES-F15",2.4984258082198,1.92325262856417,4.09429809820598,0.00712761551853287,-1.48286985293601,-0.449010680039866,-0.945645093544147
"arfranc2","CSC226-002-BARNES-F15",5.71651775266237,-1.45088203541786,-2.93364747820177,-1.43082131246127,-0.754833446982322,0.242785600253099,1.27713274024124
"ychen63","CSC226-001-BITZER-F15",0.531664141258883,-0.468761172734681,-3.84760520533666,-0.978296753444941,-0.956768655556009,0.0796496339667451,0.274282814120497
"ereinst","CSC226-002-BARNES-F15",-0.480595549554026,2.20579579936263,0.620233906075242,0.345963715747758,-0.837812298535395,-2.0174764419108,1.98530382364547
"gpuzo","CSC226-002-BARNES-F15",-0.412998799503465,-1.46365040530183,1.6595274676153,-0.45671585365028,-0.213530194042912,-0.259181188810579,0.158031475698597
"jmdiaz4","CSC226-002-BARNES-F15",-3.11451239882171,2.15108910365245,-1.70695160911462,0.0450665029540108,1.64297804524079,-1.57170091564391,0.205306615727261
"kpowell","CSC226-001-BITZER-F15",-1.10083496847957,-1.84505123395676,-2.31389461552482,-0.076027533919742,-0.491772217481188,-0.0613959195795782,0.758685424353109
"blamdar3","CSC226-002-BARNES-F15",6.31599632164228,-0.138410788435029,1.39955456920661,0.26753422522614,-2.03288368884011,-0.81798400514991,0.228114696679697
"dfcawley","CSC226-002-BARNES-F15",3.44378151651843,-3.75452293434265,-0.603651459555923,-0.975999862035416,-0.0703588685995973,-0.209062606497763,0.832327571452628
"jdmill11","CSC226-002-BARNES-F15",4.34883622718164,2.5673852008893,2.54009633376386,-0.2487649129646,0.452603250324146,1.50851083242343,-0.0896323917683135
"tjirons","CSC226-002-BARNES-F15",1.95496572258184,5.02427476406824,3.40283985929099,-1.68721154838788,1.40781763846132,2.91604758290281,1.84997526857618
"bshapir","CSC226-002-BARNES-F15",-2.46907288416824,2.20932091470667,-2.19682492882416,0.974610274578287,0.965176901742274,-1.4158874535445,0.642537279115104
"spkilgan","CSC226-002-BARNES-F15",3.93793547876364,-1.67952351235136,0.816280141768351,-3.27599239015722,0.817531287065724,2.01181126606536,0.499043564029098
"wehiggin","CSC226-002-BARNES-F15",-2.70652903140821,-0.0821861409783834,2.46816962729351,-0.303675782272623,0.632464011031139,0.688311456819593,-0.969356449234117
"jtcasper","CSC226-001-BITZER-F15",-1.36276565244218,0.214999750672898,0.330570039685352,0.923675170029659,-0.591208920476269,-0.2554015759571,1.08819693449584
"rnjiwas","CSC226-001-BITZER-F15",-3.37932492421126,5.49330737387136,-3.51394057267724,0.757969297566567,3.13115907104102,-0.981863556586114,-1.94710238744751
"scmathew","CSC226-001-BITZER-F15",-0.649403521015547,0.0642425218770919,-0.742322050681381,-0.261664576430495,-1.13163026425584,0.521437423876807,0.33707248556971
"pkembur","CSC226-002-BARNES-F15",0.68784247845747,-2.28611143787415,1.04712204026956,0.168284581411241,0.316890030328038,-0.0635409343868627,-0.259068726023613
"jhooper","CSC226-002-BARNES-F15",1.05756755598822,-0.400515772206192,-0.846046693923644,1.24768173727719,3.80135714689923,0.388742682032222,0.428067082785478
"ajcastel","CSC226-001-BITZER-F15",3.90880498909178,2.06486801815954,-0.855800082889902,1.83302311407143,1.15295310400801,-2.6935331475243,1.18819322726592
"adtalask","CSC226-001-BITZER-F15",8.74703280742192,-4.48262237749079,-0.534972016383024,1.37277576446506,-0.31522017276241,-0.38262119939307,0.610903838048945
"ajlong4","CSC226-001-BITZER-F15",-0.151499089034618,-3.65623699800005,-0.0969161357767808,-1.44542124208835,0.835728309105455,0.91400589256258,-1.53930798720027
"ervaugha","CSC226-002-BARNES-F15",3.91063711861965,5.16060668108801,-5.75012333517708,-4.72463331349243,0.488765406266694,-0.278967020822325,-0.0876598272789881
"agamin","CSC226-001-BITZER-F15",0.894059898625642,2.08012482160298,-1.28418314173037,-0.120148222482668,-0.132026397931692,0.345536534082877,0.848628438938511
"ajshryoc","CSC226-002-BARNES-F15",2.22743816488039,-1.25583816659669,-0.00501839238618938,1.47132984196522,0.0243627030788065,1.10832789269174,0.823899196749026
"jabeichl","CSC226-002-BARNES-F15",0.344082667208315,1.69460604529025,-2.8656252744252,0.464761120533176,-0.58818296667252,-1.22309376431167,-0.0889793031061257
"trnielse","CSC226-002-BARNES-F15",-4.56054437699699,0.993866108130699,3.52694070438876,1.15368498629633,-1.48725183470818,1.42278798321212,0.658470090593638
"tnpatill","CSC226-002-BARNES-F15",7.25309087818126,1.20114932015264,-3.73972106867662,3.67034807622109,-0.402516008929922,1.46899297226054,1.56684949211445
"jlchavez","CSC226-002-BARNES-F15",-1.31469925749932,-2.37558884393031,0.667684724032698,-0.451899531282797,0.846693909303307,0.830174456252729,-0.348518968686393
"sgu","CSC226-002-BARNES-F15",-0.947359381928352,-2.40366787391312,0.154989759083583,1.80245696779351,0.91846898830507,-0.116505146823583,-0.345171495212905
"htslaugh","CSC226-001-BITZER-F15",-0.882947805275337,3.73863875117031,4.32846613495706,0.12800367394561,-2.11184306927383,1.39110756581506,0.754883121889671
"ptqualke","CSC226-002-BARNES-F15",-0.170916568392161,-3.21059152416169,0.058007493365214,1.43481836732352,2.28515752347794,0.91317465524984,0.118260617706053
"nvakil","CSC226-002-BARNES-F15",0.402973511603852,-0.985205978737579,-1.35323616020793,0.982617586313603,-0.142243829792873,0.820565599415227,1.76925813072695
"gbedwar2","CSC226-001-BITZER-F15",1.5156477923748,-1.1757686036049,0.0822463177385431,-1.45953539551148,0.0778473796496118,-1.47437678170378,1.54893288286281
"tlreger","CSC226-001-BITZER-F15",-0.546259924432582,-0.846906172913293,-1.94979860149322,-0.0700478652876269,0.652851958293909,-0.396436054619893,-0.432488457115941
"rncreswe","CSC226-002-BARNES-F15",0.743247067715312,2.53962067655167,-1.74288745846845,0.797232612945001,-0.911384448014117,1.2928197199183,-0.689355741084001
"jtsajor","CSC226-002-BARNES-F15",2.06512947006764,-0.579704102560677,-2.06680698180423,1.20281204419211,-0.820869711384478,-0.762948106043878,0.874648105832424
"kekeller","CSC226-001-BITZER-F15",1.18872230011167,1.15132022440086,0.813072689909228,-0.114088349105235,-1.38939743763417,1.36213950581345,0.566540522351578
"hrking","CSC226-002-BARNES-F15",0.492507978303602,1.87431939640268,-3.6085223447752,0.928110024706898,-1.54608038247943,0.354582700109446,-0.00350160910310936
"cjchris3","CSC226-001-BITZER-F15",0.750290727595757,1.99269883641574,-2.10922533757849,-2.00464169606664,-1.50503131240041,0.312989219444949,0.24817185049518
"mcgibson","CSC226-002-BARNES-F15",-1.25826157649461,-0.745975251393499,0.228029097353367,0.699150418474702,-1.21993583486018,0.376011019170597,0.374071132989702
"jdpunch","CSC226-001-BITZER-F15",-2.61511102829384,1.81740444794812,1.52365566351984,-0.0188077460923164,0.185606571788599,-1.19372290148637,0.948047593876755
"atvohwin","CSC226-001-BITZER-F15",-1.48334505475642,2.00831771251464,1.82117350131596,-0.355835434854756,-1.50518991152842,0.492181265501206,-0.822544506122671
"ajhiller","CSC226-002-BARNES-F15",1.45710179812737,3.43829984005718,-1.72701785845853,-0.795471300106592,-2.12034759102788,-0.272733928306576,-1.02548326023159
"mmraviel","CSC226-001-BITZER-F15",3.24985214455229,-0.68832650185176,0.170165532335818,0.285286298146539,-0.473705761045198,-0.35460943929849,-2.45931603980291
"dsdiaz","CSC226-001-BITZER-F15",-3.34237344408223,0.195559619814246,-1.10838854704907,0.413064502070619,1.18618106262843,0.523715104122073,-1.07008624524169
"blstone","CSC226-001-BITZER-F15",0.614906931794823,2.87654665902534,0.689448882866944,0.319119625683645,-1.84293802343885,0.022687483903719,1.46248469238352
"jahutche","CSC226-001-BITZER-F15",0.839501844323715,0.44049001926053,-1.78095240218992,-2.35405446878137,-0.409934314468119,0.105051542489143,-1.76172077908395
"abalaji","CSC226-001-BITZER-F15",-0.3818052053158,2.04644343672273,-0.854906400514462,1.69546323821021,1.64309430171699,-0.714815428774505,1.92652015534177
"pmryan2","CSC226-001-BITZER-F15",2.99075078703309,5.00123689653268,-4.54748766594898,-1.33664407389446,0.365052304524749,-0.497038382658171,0.168063531981279
"jnpoulos","CSC226-002-BARNES-F15",3.30408135263322,-0.442050233606586,0.495685376757078,-0.383710579632612,-0.733526480488151,-0.14783575409036,0.832899852026243
"cgscarbo","CSC226-002-BARNES-F15",-3.26712956714173,2.5383014774774,-1.0702912774876,1.40889823968409,5.12837119780506,0.659961599972804,-1.6272960492183
"smoneta","CSC226-001-BITZER-F15",-2.91008132084409,-0.727564625013861,1.02757334517543,0.834679498613273,0.705742907254031,-0.508707651922452,-0.483246398762122
"jsmorga3","CSC226-002-BARNES-F15",-1.03573390340805,-0.76261372848201,-0.235333047695263,-0.984981257352415,-0.567112173931251,-0.0954762763677873,0.363495259514556
"jeglas","CSC226-001-BITZER-F15",8.34574871024308,2.73828143673271,0.711617763579597,-3.05118390242068,-0.890847908360657,-1.37265023562212,-1.32542322830195
"mfcallis","CSC226-001-BITZER-F15",-1.97127361995354,-3.31832629431213,-0.161209634785468,-2.04190044966646,-0.368243783065015,0.0966222651435508,-0.0863929628265982
"tjreming","CSC226-002-BARNES-F15",2.29448725855752,0.415956222936262,-1.3775845596902,-1.06707021367361,0.310835005008054,-0.135696927744339,0.672309551879351
"kmissa","CSC226-002-BARNES-F15",-2.05367153266132,-1.70638920573721,-1.59123187419583,-0.140033658922056,-0.245954037283569,0.0885047576928918,-0.442714029060203
"cdtripp","CSC226-002-BARNES-F15",-2.51782039570785,-1.81088251626232,-0.806453081202173,0.0278380589297773,0.875105332522847,0.253772634970746,-0.693699239067897
"spallred","CSC226-002-BARNES-F15",8.40035061631769,-1.33963734126742,-0.491558942632313,-0.408674701687074,-0.523663159688434,1.52205289299484,0.399944873616157
"khmarti2","CSC226-002-BARNES-F15",1.16251534874883,0.129446914378898,-3.95869417953155,-2.4670652255682,-0.909303672605607,-0.216774011398965,-0.554409520588508
"jamazzol","CSC226-002-BARNES-F15",-3.82766404643037,-1.89716507655466,0.568394687454705,1.76453212359376,0.920593880558511,0.638837654056615,-0.129017843299257
"mjbloeme","CSC226-002-BARNES-F15",-1.334580173821,2.86263971057796,2.04280028525627,-1.33430121470633,2.27440381800585,2.33275031592108,-1.03142278238596
"gespino","CSC226-002-BARNES-F15",-4.23684940301996,1.34760962247438,1.05623940476608,-0.353211035242906,0.342701117154566,0.877601732248021,-0.981760346576354
"mjlilly","CSC226-002-BARNES-F15",-3.5329813656146,-2.40147471971323,0.0892272121134459,0.298014370135567,-0.656794713156876,0.480209439999127,0.349236732453485
"sdyoung3","CSC226-001-BITZER-F15",-3.32140139653918,-0.436807956218734,-2.38403497290588,1.16143564127397,-0.86026390902631,0.105317962773938,0.268182634287913
"syu10","CSC226-001-BITZER-F15",1.0839297240924,-2.8187354838073,0.758528643286773,-3.17202832631741,0.131816153613745,-0.771741249622824,-0.177545256901746
"ljacobo","CSC226-002-BARNES-F15",0.984349870689666,-1.13156819472816,3.61717973091102,0.0664801121662611,-0.199602518407147,0.512792417224205,-0.753203374750264
"pxu6","CSC226-001-BITZER-F15",-2.73523883518763,3.12508332374252,2.83436296285998,0.243148808720856,2.02566874328772,0.0430981587083054,-0.211100796343706
"cjvalent","CSC226-002-BARNES-F15",-2.00736042246705,-0.699734225863245,1.24369007781639,-1.49838748217528,-0.102625695778713,-0.578177247618663,-0.206516772208456
"tjeagle","CSC226-002-BARNES-F15",-3.35023269594014,-2.02869598512276,1.04204240799965,0.602881318660046,-0.2996286789777,-0.286038029580433,-0.467197805558739
"ancook2","CSC226-001-BITZER-F15",0.150798040460261,-0.451929935123282,-1.25643802904079,-1.78827262600609,0.911258788088343,0.262688463553045,0.133065767038276
"anmcgill","CSC226-001-BITZER-F15",-5.35859793107945,2.17985720353018,-2.7045299194987,1.69251103475567,-1.37587780377266,-0.259888184041536,-0.338007812670037
"xchen27","CSC226-002-BARNES-F15",-2.12797545641313,3.76815071561872,6.46871839504893,0.884167459334449,-2.04893610541922,3.10262896530428,1.12488927018722
"nmcgove","CSC226-002-BARNES-F15",-3.30294708993851,-1.97569878137395,0.930678166254448,0.863273459677901,-0.392263152994464,-0.211022479685601,-0.375015588824459
"tyu2","CSC226-002-BARNES-F15",7.68947105763871,0.213977662221786,4.52308991652728,3.55259128981623,0.20607192121987,-4.29797643947081,-1.19574499534556
"jdwatso5","CSC226-001-BITZER-F15",1.67990781032717,-0.1434216613448,1.20522093913747,-3.31221656644303,1.55672522015444,-1.78462595142634,0.442066088602831
"bpatel6","CSC226-001-BITZER-F15",1.23612293757419,4.89924103150883,-0.077958686699377,0.953657980067438,0.403627821078507,1.64780244337812,-0.173937338940685
"bgwebb","CSC226-002-BARNES-F15",-2.96799443652663,0.416712872272833,-1.05280649975495,0.815793315635152,2.43117816256814,0.0673054840010381,-0.25755992272198
"drthomp4","CSC226-002-BARNES-F15",1.10952952836749,-2.61932595065139,1.27937763474396,0.922750881267449,1.13988993552286,1.32665121141697,-1.58078149825299
"ghbowers","CSC226-002-BARNES-F15",-1.56865961480208,5.23898942258019,0.432939978294802,1.23407124596125,1.17751294895634,0.681220130376546,0.186012345576449
"kwrideno","CSC226-002-BARNES-F15",-1.61691649144693,0.347708618916985,-1.48193537879261,1.08759500333068,-0.640401482193071,-0.496035691830803,-0.938050362420898
"bprishe","CSC226-001-BITZER-F15",4.38314132972438,1.86321400044546,0.421206033146687,1.01040658730176,-2.37600801919302,-0.132513791922634,-0.136414178239463
"yzhang64","CSC226-002-BARNES-F15",-4.07298570019233,-0.813847987962549,-1.38308340489547,0.429906604117969,-0.978375885317531,-0.0106882564642128,-0.694242454216006
"nranthon","CSC226-001-BITZER-F15",1.5152285978014,-0.597164568656415,-2.70657859666441,-1.04280858108907,0.0891813091534908,0.0462685975460716,1.10339343043743
"mlalsto3","CSC226-002-BARNES-F15",0.222105213896567,3.90825173840323,2.49997086712802,-0.946912982086996,-0.676008651155632,2.25682094489047,-0.300377461725363
"spschoen","CSC226-002-BARNES-F15",-2.29740426302299,-1.58685184300346,1.16414777770347,0.436439095394975,0.587430998092478,-0.10712304283705,0.361913851016915
"acray2","CSC226-001-BITZER-F15",0.104908706765823,0.505464841908587,0.441395623037665,-0.623824095085328,-2.21996419402302,-0.236381420165086,-1.61627480048063
"ajsmit11","CSC226-001-BITZER-F15",0.20018925960689,-3.25005160058797,-0.715598565651259,-1.97789205218192,0.686928576278984,0.672360008836647,1.34502798050774
"hli30","CSC226-001-BITZER-F15",-4.30945135579765,-0.116762135019612,-1.43294866959852,0.393091398304483,-1.11267580346894,0.0300893515768552,-0.536687394936358
"brteuton","CSC226-001-BITZER-F15",-3.40282389686648,0.229622068961252,-0.604092995614637,-0.493919366337043,0.115494818256113,-0.52848195717383,-0.69992751175667
"jagonza9","CSC226-002-BARNES-F15",-3.8451574698763,-0.0626593366372801,1.02568629509268,-0.210315955270974,1.03489520540159,-1.1517186439081,-0.546988477485143
"khzhang","CSC226-001-BITZER-F15",-2.45483100896115,-2.68659212590364,0.826291030976555,-1.90061995655495,-0.592751727860598,-0.175655177313762,-1.00676800935613
"magalla4","CSC226-001-BITZER-F15",5.74180720916591,-1.46744321515012,-1.82061199505389,-4.72624005790991,-0.408787644275803,0.962371989851238,2.16800637710736
"hawilson","CSC226-002-BARNES-F15",6.27556256085973,0.35710328997535,2.23197840614397,-0.73648224659473,1.69049205116818,-7.67530500081182,1.92682477065394
"qwang20","CSC226-002-BARNES-F15",4.58512630560424,2.03619187445065,2.58558363648755,-1.57675621189583,2.62243267831821,1.30691815537776,0.862100506208359
"jhiltz","CSC226-002-BARNES-F15",-2.38554386505725,2.10957534137279,-0.294407440325501,-0.290351453824475,0.251295331429164,-0.557064422161811,-0.807584678645815
"pdcallis","CSC226-001-BITZER-F15",1.11546402479392,-3.0821023647584,-0.0184959632191933,-1.87912101575852,1.15408880654547,-0.270577928599788,-0.354977965372772
"jwu7","CSC226-002-BARNES-F15",-3.62493178106209,1.26525173884834,-1.93254950006536,1.19710105497873,0.288324505406713,-0.631687773750051,-0.86538096954488
"jepriddy","CSC226-002-BARNES-F15",-3.79396313248043,-0.364042118500322,-0.506370291561385,1.15887982149656,-0.074960093349335,-0.275507260737552,-0.411290414746308
"cawalke7","CSC226-002-BARNES-F15",-1.22173017949067,-1.95947138318141,-0.265463530467499,-0.754417556474438,-0.177521840495516,0.0243924084764809,0.316325139781483
"ahnorris","CSC226-002-BARNES-F15",-2.36996340741983,-0.35225319190614,1.12943150697249,-0.577268729552619,-1.35745110216622,-0.415550203063304,-0.100465883829967
