"student","course","condition","level","PC1","PC2","PC3","PC4","PC5","PC6","PC7"
"rncreswe","CSC226-002-BARNES-F15","Cond 4",2,0.828538690091255,-1.24467123169856,-1.94178441686816,1.09271416755161,-1.52186403931201,-0.612026197819353,-0.355099709634282
"rncreswe","CSC226-002-BARNES-F15","Cond 4",3,1.58685078683121,-1.13122052683615,-2.07398104299183,0.320768939930799,-1.13745117367589,-0.762356618591559,-0.470262170336615
"rncreswe","CSC226-002-BARNES-F15","Cond 4",4,2.37925039476825,-1.12496157514146,-2.34701175188009,0.00584850416566441,-0.659926544511711,-0.843188251652509,-0.478390116696189
"rncreswe","CSC226-002-BARNES-F15","Cond 4",5,3.0110196511231,-1.3394534991847,-2.40573084808068,-0.617254981028365,-0.312813236746519,-1.01422767975663,-0.473805068540469
"rncreswe","CSC226-002-BARNES-F15","Cond 4",6,3.48531473156724,-1.22208723591323,-2.46867540222154,-0.967079982679662,-0.229364090437038,-1.08815881835574,-0.573839449197475
"jtsajor","CSC226-002-BARNES-F15","Cond 4",1,-2.55413925636171,1.51837249137719,-1.02758425920851,1.45079229944031,-0.761895996862269,0.237785641262081,-0.302392107612448
"jtsajor","CSC226-002-BARNES-F15","Cond 4",2,-1.00780995807167,1.72218234711747,-1.02405678018226,0.340691992044974,-0.602791972053042,-0.0623631333353222,0.100446120736007
"jtsajor","CSC226-002-BARNES-F15","Cond 4",3,0.486187842788422,1.46826494646605,-1.12934536715777,-0.703143524058034,0.0915142185573726,-0.17613496677339,0.471760288578708
"jtsajor","CSC226-002-BARNES-F15","Cond 4",4,2.01607756577144,1.47038797052167,-1.2838160566462,-1.14508599843128,0.554357689374377,-0.468301706966599,0.530940713988379
"jtsajor","CSC226-002-BARNES-F15","Cond 4",5,4.99539446275463,1.42237968434202,-1.23154109003053,-1.82132720631213,0.319769616259818,-0.682797219370264,0.743081057516553
"jtsajor","CSC226-002-BARNES-F15","Cond 4",6,5.42394398922172,1.4375203551464,-1.24916883254634,-2.1537704260163,0.404841015451655,-0.665083002139435,0.840261034007173
"kekeller","CSC226-001-BITZER-F15","Cond 4",1,-4.20309631899575,-6.71760804396401,3.21559198718426,1.52940326736854,-2.64135282502962,-1.73923150046387,-0.25223537161086
"kekeller","CSC226-001-BITZER-F15","Cond 4",2,-1.50439553448035,-3.31244979764523,1.17697077750915,1.37468660974386,-0.754563392796774,-1.39923642517502,-0.0608758193272534
"kekeller","CSC226-001-BITZER-F15","Cond 4",3,-0.78077928510667,-2.92791641197556,1.02243215181682,0.754446639310727,-0.367588241656727,-1.50019484756458,-0.0600529697885153
"kekeller","CSC226-001-BITZER-F15","Cond 4",4,1.69813369922722,-1.7432954644781,0.634913891641279,0.231470050639019,-0.0850393822800004,-1.38921298897039,0.120576509509754
"kekeller","CSC226-001-BITZER-F15","Cond 4",5,2.53219288036716,-1.53085703785841,0.600796701632865,-0.190602832579629,0.0170125157762747,-1.40030009211293,0.260276380629724
"kekeller","CSC226-001-BITZER-F15","Cond 4",6,4.04820674333962,-1.0657940758771,0.281822108924137,-0.443075222471453,0.0790779125157891,-1.47448741270875,0.409609198480835
"hrking","CSC226-002-BARNES-F15","Cond 4",1,-5.03080780140738,-3.20541038580351,-9.85137463109448,0.573515024161167,-0.445557801226536,1.3958035868068,4.2909126175629
"hrking","CSC226-002-BARNES-F15","Cond 4",2,-1.60994440827499,0.141008423652396,-1.81707351530282,0.629793679868291,-0.489425149791568,-0.495833876753726,0.626783367051874
"hrking","CSC226-002-BARNES-F15","Cond 4",3,1.67026038661817,0.340940141818368,-2.58238064335257,-0.57175899255764,-0.334124740291942,-1.11044087878985,0.561698441073693
"hrking","CSC226-002-BARNES-F15","Cond 4",4,2.37516694359921,0.301063956144055,-2.53281183358762,-0.955656950786053,0.0632019957393632,-1.23686711110718,0.292287872314534
"hrking","CSC226-002-BARNES-F15","Cond 4",5,2.83086198314796,0.247480456365508,-2.3738269734813,-1.34449262194389,0.502657377856162,-1.32439755839041,0.336179150939044
"hrking","CSC226-002-BARNES-F15","Cond 4",6,3.44719480287078,0.366784079399114,-2.35905489728992,-1.72728548485314,0.56406743790329,-1.4413568722149,0.324259605803707
"cjchris3","CSC226-001-BITZER-F15","Cond 4",1,-3.46793235486359,0.825181873752201,-0.445934401747642,2.53557066023871,-0.220430915359969,0.462918818650192,-0.16845600339013
"cjchris3","CSC226-001-BITZER-F15","Cond 4",2,-3.06354948257109,1.18520770152783,0.641267006483147,1.80064180237583,-0.00948826806611836,0.204305483047497,-0.118030597737558
"cjchris3","CSC226-001-BITZER-F15","Cond 4",3,-0.51995734017018,1.00319120065643,0.645910686117463,2.00242326136105,0.871945723538835,-0.165760402402782,-0.124707155268226
"cjchris3","CSC226-001-BITZER-F15","Cond 4",4,0.258870130066833,0.900877242334149,0.340714083028095,1.49716957449544,1.35481918840976,-0.455956963346054,0.0665438062022793
"cjchris3","CSC226-001-BITZER-F15","Cond 4",5,2.58109173686179,-0.09642140278877,0.150594465223524,0.937743589427066,2.03848621696668,-1.15022450745684,0.51137401589529
"cjchris3","CSC226-001-BITZER-F15","Cond 4",6,3.62575575348782,-0.11051053040846,-0.0775697587366476,0.513171247502437,2.20527300328652,-1.37519740418962,0.475297682378723
"mcgibson","CSC226-002-BARNES-F15","Cond 4",1,-4.49755495136429,1.05464989895849,0.853340492955015,0.074877002122474,-1.03387315813388,0.0971039160242278,0.246045567500501
"mcgibson","CSC226-002-BARNES-F15","Cond 4",2,-1.08098699180425,0.454953995104259,0.0409420411234092,0.174602756166771,-1.77247196789209,-0.43877165610995,-0.26506233160875
"mcgibson","CSC226-002-BARNES-F15","Cond 4",3,0.193053220999783,0.517328539955276,0.180724504943786,-0.333076345595265,-0.877913884802853,-0.558933201662884,0.549830518124412
"mcgibson","CSC226-002-BARNES-F15","Cond 4",4,0.79690037789723,0.699632018051648,0.246580551722829,-0.741570309572073,-0.787560640287921,-0.639963468274781,0.695088367971735
"mcgibson","CSC226-002-BARNES-F15","Cond 4",5,1.14495062550064,0.721988404697707,0.372741377315455,-1.21058576479263,-0.608359114928474,-0.747531083534108,0.90733875032974
"mcgibson","CSC226-002-BARNES-F15","Cond 4",6,1.65721054414495,0.902218695522808,0.342389484539529,-1.39454455281142,-0.597235913803908,-0.791197213180681,0.938749364414281
"jdpunch","CSC226-001-BITZER-F15","Cond 4",1,-2.3761531973231,-2.78214012003198,-2.43580725727655,1.23692494853808,-0.625112351816394,1.52677946350068,0.157445750902906
"jdpunch","CSC226-001-BITZER-F15","Cond 4",2,-1.62632265003929,-1.28918952969958,0.167885542100321,0.420585973931915,-0.267943720510476,0.871598703130247,-0.460217380742564
"jdpunch","CSC226-001-BITZER-F15","Cond 4",3,-0.937601373961912,-1.35425128777229,1.01010890456129,-0.318108158951433,0.823348837703192,1.61951228242286,0.137182585286278
"jdpunch","CSC226-001-BITZER-F15","Cond 4",4,-0.558512469526189,-1.43600970643474,1.17636714012263,-1.11675112476335,1.42643413757113,1.71124322405697,-0.0831560793942727
"jdpunch","CSC226-001-BITZER-F15","Cond 4",5,-0.266784276408565,-1.35123778451065,1.30400554086421,-1.60021002024545,1.63745297416823,1.61749717075029,0.131313450353755
